날짜,시간,15분,30분,45분,60분,평균,생산량,기온,풍속,습도,강수량,전기요금(계절),day,d,m,공장인원,인건비
20210531,6,22,26,25,21,24,0,15.8,0.9,98,0.6,167.2,1,31,5,0,1.5
20210531,7,22,35,56,83,49,0,15.6,2.3,98,0.6,167.2,1,31,5,0,1.5
20210531,8,145,153,169,171,160,697,17.4,1.7,95,0.6,167.2,1,31,5,1.092476489,1.5
20210531,9,168,170,171,168,169,901,21.5,0.6,61,0.6,167.2,1,31,5,1.330871492,1
20210531,10,134,172,169,164,160,1373,22.1,1.8,62,0.6,167.2,1,31,5,2.148669797,1
20210531,11,167,165,167,170,167,1278,24.4,2.1,47,0.6,167.2,1,31,5,1.910313901,1
20210531,12,115,93,88,119,104,246,23.8,2,48,0.6,167.2,1,31,5,0.592771084,1
20210531,13,157,164,157,159,159,647,24.7,2,48,0.6,167.2,1,31,5,1.015698587,1
20210531,14,156,148,161,157,156,806,23.3,2.9,52,0.6,167.2,1,31,5,1.295819936,1
20210531,15,119,145,151,154,142,2767,23.2,2.7,59,0.6,167.2,1,31,5,4.862917399,1
20210531,16,146,141,149,150,147,2857,21.5,3.2,51,0.6,167.2,1,31,5,4.875426621,1
20210531,17,111,93,135,162,125,705,20.8,1.8,55,0.6,167.2,1,31,5,1.407185629,1
20210531,18,168,159,145,154,157,1370,19.9,2.8,73,0.6,167.2,1,31,5,2.188498403,1.5
20210531,19,150,150,158,124,146,3082,18.7,1.6,86,0.6,167.2,1,31,5,5.295532646,1.5
20210531,20,114,113,118,107,113,186,18,1,76,0.6,167.2,1,31,5,0.411504425,1.5
20210531,21,102,114,121,116,113,130,17.1,0.4,78,0.6,167.2,1,31,5,0.286975717,1.5
20210531,22,98,102,103,107,103,77,17,0.5,89,0.6,167.2,1,31,5,0.187804878,1.5
20210531,23,109,110,105,71,99,154,16.6,0.6,95,0.6,167.2,1,31,5,0.389873418,1.5
20210601,0,62,61,61,61,61,457,15.8,0.6,96,0,191.6,2,1,6,1.865306122,1.5
20210601,1,89,94,106,105,99,80,15.3,,98,0,191.6,2,1,6,0.203045685,1.5
20210601,2,102,99,107,106,104,135,15.2,,96,0,191.6,2,1,6,0.326086957,1.5
20210601,3,98,104,101,107,103,51,14.4,0.7,97,0,191.6,2,1,6,0.124390244,1.5
20210601,4,107,106,106,100,105,138,14.5,1.5,98,0,191.6,2,1,6,0.329355609,1.5
20210601,5,84,78,93,103,90,64,14.8,1.3,98,0,191.6,2,1,6,0.17877095,1.5
20210601,6,116,106,106,106,109,48,16.8,1.2,93,0,191.6,2,1,6,0.110599078,1.5
20210601,7,101,109,139,139,122,1235,19.1,0.6,68,0,191.6,2,1,6,2.530737705,1.5
20210601,8,165,178,179,195,179,1518,21.8,1,54,0,191.6,2,1,6,2.117154812,1.5
20210601,9,175,167,168,182,173,966,22.3,0.9,48,0,191.6,2,1,6,1.395953757,1
20210601,10,134,183,178,187,171,715,24.4,1.7,40,0,191.6,2,1,6,1.048387097,1
20210601,11,184,180,177,156,174,330,24.4,2.3,38,0,191.6,2,1,6,0.473457676,1
20210601,12,93,80,80,121,94,554,24.5,1.6,39,0,191.6,2,1,6,1.481283422,1
20210601,13,163,175,177,163,170,476,25,2.2,38,0,191.6,2,1,6,0.702064897,1
20210601,14,167,167,163,161,165,2349,25.2,2,37,0,191.6,2,1,6,3.569908815,1
20210601,15,130,156,159,162,152,1584,24.9,1.8,37,0,191.6,2,1,6,2.609555189,1
20210601,16,167,151,161,169,162,1645,23.1,1.9,43,0,191.6,2,1,6,2.538580247,1
20210601,17,107,95,137,155,124,438,22.1,1.4,49,0,191.6,2,1,6,0.886639676,1
20210601,18,161,139,143,143,147,1643,21.6,0.5,54,0,191.6,2,1,6,2.803754266,1.5
20210601,19,140,141,158,135,144,2795,20.6,0.6,60,0,191.6,2,1,6,4.869337979,1.5
20210601,20,124,123,116,120,121,112,20,0.2,66,0,191.6,2,1,6,0.231884058,1.5
20210601,21,128,124,117,115,121,158,19.8,0.1,69,0,191.6,2,1,6,0.326446281,1.5
20210601,22,97,113,101,112,106,140,19.5,0.1,71,0,191.6,2,1,6,0.330969267,1.5
20210601,23,110,106,107,71,99,73,19,0.4,75,0,191.6,2,1,6,0.185279188,1.5
20210602,0,63,62,62,62,62,0,18.6,1,83,0,191.6,3,2,6,0,1.5
20210602,1,90,101,106,111,102,8,18,1.2,87,0,191.6,3,2,6,0.019607843,1.5
20210602,2,107,105,113,110,109,322,17.7,1.2,88,0,191.6,3,2,6,0.740229885,1.5
20210602,3,89,108,110,107,104,268,17.8,1.8,82,0,191.6,3,2,6,0.647342995,1.5
20210602,4,107,100,99,93,100,102,18,1.8,84,0,191.6,3,2,6,0.255639098,1.5
20210602,5,70,67,95,106,85,0,18.3,0.2,77,0,191.6,3,2,6,0,1.5
20210602,6,116,99,96,99,103,160,19.5,0.4,73,0,191.6,3,2,6,0.390243902,1.5
20210602,7,109,119,149,151,132,1339,21,0.7,70,0,191.6,3,2,6,2.535984848,1.5
20210602,8,167,173,172,177,172,338,24,0.6,55,0,191.6,3,2,6,0.490566038,1.5
20210602,9,169,180,179,178,177,1944,25.1,1.3,53,0,191.6,3,2,6,2.753541076,1
20210602,10,133,177,191,190,173,764,25.8,1.4,48,0,191.6,3,2,6,1.105643994,1
20210602,11,185,163,162,160,168,2183,23.8,2.3,70,0,191.6,3,2,6,3.258208955,1
20210602,12,103,86,91,131,103,343,24.4,1.8,67,0,191.6,3,2,6,0.834549878,1
20210602,13,177,189,179,182,182,5882,25.7,1.5,55,0,191.6,3,2,6,8.090784044,1
20210602,14,175,174,180,179,177,1072,25.1,1.6,58,0,191.6,3,2,6,1.514124294,1
20210602,15,152,166,157,147,156,822,24.2,1.5,59,0,191.6,3,2,6,1.321543408,1
20210602,16,159,172,171,166,167,2146,23.2,1.3,68,0,191.6,3,2,6,3.21257485,1
20210602,17,130,114,143,158,136,860,22,1.1,78,0,191.6,3,2,6,1.577981651,1
20210602,18,154,153,154,145,152,1840,21.4,1.2,85,0,191.6,3,2,6,3.03630363,1.5
20210602,19,142,135,122,111,128,2444,20,0.6,95,0,191.6,3,2,6,4.792156863,1.5
20210602,20,104,118,114,114,113,0,18.9,0.1,94,0,191.6,3,2,6,0,1.5
20210602,21,108,110,114,113,111,34,19.2,1.2,90,0,191.6,3,2,6,0.076404494,1.5
20210602,22,92,106,100,104,101,77,18.5,0.4,91,0,191.6,3,2,6,0.191542289,1.5
20210602,23,109,108,95,72,96,672,17.5,0.4,95,0,191.6,3,2,6,1.75,1.5
20210603,0,69,65,64,66,66,0,17.1,0.3,96,0,191.6,4,3,6,0,1.5
20210603,1,90,104,115,111,105,286,17.5,1.2,92,0,191.6,4,3,6,0.680952381,1.5
20210603,2,113,113,115,109,113,120,17.3,0.3,95,0,191.6,4,3,6,0.266666667,1.5
20210603,3,99,105,107,110,105,200,16.6,0.4,95,0,191.6,4,3,6,0.475059382,1.5
20210603,4,109,108,102,104,106,232,16.3,0.2,94,0,191.6,4,3,6,0.548463357,1.5
20210603,5,82,77,99,107,91,87,17.4,0.9,91,0,191.6,4,3,6,0.238356164,1.5
20210603,6,118,113,109,108,112,48,18.4,0.3,89,0,191.6,4,3,6,0.107142857,1.5
20210603,7,106,119,140,149,129,935,19,1.1,84,0,191.6,4,3,6,1.819066148,1.5
20210603,8,159,181,174,167,170,1187,20,0.4,79,0,191.6,4,3,6,1.743024963,1.5
20210603,9,170,169,171,169,170,1096,18.6,0.1,97,3.8,191.6,4,3,6,1.614138439,1
20210603,10,132,156,164,170,156,956,19.3,1.3,98,5,191.6,4,3,6,1.536977492,1
20210603,11,172,153,163,160,162,1969,18.4,2,98,7.9,191.6,4,3,6,3.038580247,1
20210603,12,106,89,90,121,102,50,18.7,1.2,98,8.3,191.6,4,3,6,0.123152709,1
20210603,13,152,156,165,159,158,1064,19.1,1.7,98,9.3,191.6,4,3,6,1.683544304,1
20210603,14,158,156,158,163,159,2090,19.2,1.4,98,11.4,191.6,4,3,6,3.291338583,1
20210603,15,135,153,156,161,151,1680,19.3,1.8,98,14.5,191.6,4,3,6,2.776859504,1
20210603,16,156,162,163,159,160,1547,19,2.6,98,18.7,191.6,4,3,6,2.4171875,1
20210603,17,128,113,137,151,132,1830,19,2.6,98,20.2,191.6,4,3,6,3.459357278,1
20210603,18,150,145,123,110,132,4404,19.3,1.4,98,21.1,191.6,4,3,6,8.340909091,1.5
20210603,19,112,119,117,111,115,2523,19.2,2.3,98,21.4,191.6,4,3,6,5.496732026,1.5
20210603,20,108,125,130,126,122,220,19.4,1.1,98,21.6,191.6,4,3,6,0.449897751,1.5
20210603,21,132,123,120,116,123,128,19.3,1,98,21.6,191.6,4,3,6,0.260692464,1.5
20210603,22,106,111,116,118,113,106,19.4,1.3,98,21.8,191.6,4,3,6,0.235033259,1.5
20210603,23,114,114,109,81,105,56,19,1.1,98,22.7,191.6,4,3,6,0.133971292,1.5
20210604,0,72,67,66,66,68,246,19,0.3,98,0.7,191.6,5,4,6,0.907749077,1.5
20210604,1,96,108,119,109,108,38,18.7,1.8,98,1.2,191.6,5,4,6,0.087962963,1.5
20210604,2,106,106,111,116,110,136,18.3,1.5,98,1.5,191.6,5,4,6,0.309794989,1.5
20210604,3,104,105,104,113,107,86,17.8,1.4,98,1.9,191.6,5,4,6,0.201877934,1.5
20210604,4,115,109,108,103,109,337,17.8,2,98,2.2,191.6,5,4,6,0.774712644,1.5
20210604,5,85,78,91,107,90,14,16.9,0.8,98,4.7,191.6,5,4,6,0.038781163,1.5
20210604,6,118,112,105,100,109,126,17.2,0.3,97,4.7,191.6,5,4,6,0.289655172,1.5
20210604,7,110,125,142,136,128,749,18.6,1.4,81,4.7,191.6,5,4,6,1.460038986,1.5
20210604,8,154,153,159,159,156,655,19.7,1.6,71,4.7,191.6,5,4,6,1.048,1.5
20210604,9,158,158,159,166,160,1270,20.2,1.8,68,4.7,191.6,5,4,6,1.981279251,1
20210604,10,127,158,173,168,157,1286,21.3,3.4,58,4.7,191.6,5,4,6,2.054313099,1
20210604,11,141,150,155,149,149,809,23,2.5,50,4.7,191.6,5,4,6,1.359663866,1
20210604,12,81,64,94,118,89,84,24.3,2.2,44,4.7,191.6,5,4,6,0.235294118,1
20210604,13,158,158,154,151,155,616,25,2.4,38,4.7,191.6,5,4,6,0.99194847,1
20210604,14,143,154,151,160,152,5176,26,2.4,37,4.7,191.6,5,4,6,8.513157895,1
20210604,15,125,142,144,149,140,739,23.9,2.1,52,4.7,191.6,5,4,6,1.319642857,1
20210604,16,140,141,145,140,142,1164,23.7,2.2,54,4.7,191.6,5,4,6,2.056537102,1
20210604,17,105,103,138,143,122,306,24.6,1,48,4.7,191.6,5,4,6,0.625766871,1
20210604,18,139,138,135,145,139,638,23.2,1.5,49,4.7,191.6,5,4,6,1.145421903,1.5
20210604,19,135,119,103,94,113,1622,22.2,2.8,53,4.7,191.6,5,4,6,3.596452328,1.5
20210604,20,91,96,105,111,101,94,21.7,2,57,4.7,191.6,5,4,6,0.23325062,1.5
20210604,21,110,105,109,109,108,52,20.2,1.8,64,4.7,191.6,5,4,6,0.120092379,1.5
20210604,22,96,111,111,109,107,200,20.5,2.5,63,4.7,191.6,5,4,6,0.468384075,1.5
20210604,23,109,112,102,65,97,0,18.7,1,70,4.7,191.6,5,4,6,0,1.5
20210605,0,63,63,64,63,63,25,19.9,1.7,66,0,191.6,6,5,6,0.098814229,1.5
20210605,1,96,93,116,113,105,84,16,0.6,85,0,191.6,6,5,6,0.200956938,1.5
20210605,2,106,96,106,107,104,84,15.9,0.5,79,0,191.6,6,5,6,0.202409639,1.5
20210605,3,92,110,110,109,105,555,16.1,1.6,80,0,191.6,6,5,6,1.318289786,1.5
20210605,4,108,105,106,108,107,40,15.9,0.8,76,0,191.6,6,5,6,0.093676815,1.5
20210605,5,89,83,99,98,92,4,17.2,2.8,68,0,191.6,6,5,6,0.010840108,1.5
20210605,6,102,111,110,103,107,20,17.5,0.8,75,0,191.6,6,5,6,0.046948357,1.5
20210605,7,92,75,48,29,61,509,20,1.2,53,0,191.6,6,5,6,2.086065574,1.5
20210605,8,27,25,22,22,24,0,21.9,2.1,47,0,191.6,6,5,6,0,1.5
20210605,9,22,22,22,22,22,0,24,1.7,40,0,191.6,6,5,6,0,1
20210605,10,22,22,22,22,22,0,25.7,3.6,35,0,191.6,6,5,6,0,1
20210605,11,22,23,28,27,25,0,26.7,4,37,0,191.6,6,5,6,0,1
20210605,12,22,23,22,22,22,0,27.4,4.7,38,0,191.6,6,5,6,0,1
20210605,13,22,23,22,22,22,0,28.2,5,36,0,191.6,6,5,6,0,1
20210605,14,22,23,22,23,23,0,28.5,4,41,0,191.6,6,5,6,0,1
20210605,15,28,26,23,22,25,0,27.5,4.9,45,0,191.6,6,5,6,0,1
20210605,16,23,23,22,23,23,0,26.2,4.9,56,0,191.6,6,5,6,0,1
20210605,17,22,22,22,23,22,0,25.5,4.5,60,0,191.6,6,5,6,0,1
20210605,18,22,23,27,27,25,0,24.5,4.1,65,0,191.6,6,5,6,0,1.5
20210605,19,22,22,22,22,22,0,23.3,4.1,71,0,191.6,6,5,6,0,1.5
20210605,20,22,22,22,22,22,0,21.1,1.5,83,0,191.6,6,5,6,0,1.5
20210605,21,23,22,22,27,24,0,21.8,2.8,77,0,191.6,6,5,6,0,1.5
20210605,22,26,22,22,22,23,0,21.4,3.4,78,0,191.6,6,5,6,0,1.5
20210605,23,22,22,22,22,22,0,20.8,1.8,76,0,191.6,6,5,6,0,1.5
20210606,0,22,22,22,22,22,0,20.1,1.6,79,0,191.6,7,6,6,0,1.5
20210606,1,24,27,24,24,25,0,19.8,1.1,75,0,191.6,7,6,6,0,1.5
20210606,2,22,22,22,22,22,0,20.4,1.2,70,0,191.6,7,6,6,0,1.5
20210606,3,22,22,22,22,22,0,17.7,0.1,83,0,191.6,7,6,6,0,1.5
20210606,4,22,24,27,22,24,0,17.6,0.8,80,0,191.6,7,6,6,0,1.5
20210606,5,22,22,22,22,22,0,17.9,0.2,85,0,191.6,7,6,6,0,1.5
20210606,6,22,22,22,22,22,0,19.8,0.7,80,0,191.6,7,6,6,0,1.5
20210606,7,21,23,26,25,24,0,21.9,0.7,70,0,191.6,7,6,6,0,1.5
20210606,8,22,22,22,22,22,0,23.5,1.5,65,0,191.6,7,6,6,0,1.5
20210606,9,24,22,22,22,23,0,24.8,1.8,56,0,191.6,7,6,6,0,1
20210606,10,22,22,22,25,23,0,24.8,1.8,56,0,191.6,7,6,6,0,1
20210606,11,27,24,22,22,24,0,26.4,2.1,61,0,191.6,7,6,6,0,1
20210606,12,22,22,22,22,22,0,26.7,2.1,60,0,191.6,7,6,6,0,1
20210606,13,22,22,22,22,22,0,27.6,1.9,54,0,191.6,7,6,6,0,1
20210606,14,22,24,27,24,24,0,23.9,3.2,68,0,191.6,7,6,6,0,1
20210606,15,22,22,22,22,22,0,25.5,1.8,65,0,191.6,7,6,6,0,1
20210606,16,24,22,23,22,23,0,26.1,1.1,64,0,191.6,7,6,6,0,1
20210606,17,22,22,22,25,23,0,27,3.1,53,0,191.6,7,6,6,0,1
20210606,18,27,22,22,22,23,0,24.5,0.9,64,0,191.6,7,6,6,0,1.5
20210606,19,22,22,22,22,22,0,24.1,1.9,64,0,191.6,7,6,6,0,1.5
20210606,20,22,22,22,22,22,0,23.5,2.8,66,0,191.6,7,6,6,0,1.5
20210606,21,26,27,25,22,25,0,21.7,0.7,77,0,191.6,7,6,6,0,1.5
20210606,22,23,23,23,22,23,0,21.6,0.8,75,0,191.6,7,6,6,0,1.5
20210606,23,24,22,22,22,23,0,22.7,2,70,0,191.6,7,6,6,0,1.5
20210607,0,22,22,22,25,23,0,22.4,1.6,70,0,191.6,1,7,6,0,1.5
20210607,1,26,22,22,22,23,0,21.8,2.7,71,0,191.6,1,7,6,0,1.5
20210607,2,22,21,21,22,22,0,21,1.8,74,0,191.6,1,7,6,0,1.5
20210607,3,22,22,22,23,22,0,20.5,2.1,74,0,191.6,1,7,6,0,1.5
20210607,4,22,26,26,23,24,0,18.7,0.6,82,0,191.6,1,7,6,0,1.5
20210607,5,22,22,22,22,22,0,19.2,0.8,80,0,191.6,1,7,6,0,1.5
20210607,6,24,21,22,22,22,0,21.8,0.5,70,0,191.6,1,7,6,0,1.5
20210607,7,24,44,67,90,56,0,23.4,1.5,68,0,191.6,1,7,6,0,1.5
20210607,8,151,169,182,182,171,876,25.8,1.1,51,0,191.6,1,7,6,1.280701754,1.5
20210607,9,179,166,157,162,166,490,27.3,2.3,41,0,191.6,1,7,6,0.737951807,1
20210607,10,137,176,159,171,161,1661,28.8,2,44,0,191.6,1,7,6,2.583203733,1
20210607,11,169,170,166,168,168,2549,27.5,2,51,0,191.6,1,7,6,3.787518574,1
20210607,12,120,105,106,129,115,100,26.7,2.3,54,0,191.6,1,7,6,0.217391304,1
20210607,13,169,173,182,175,175,1242,27.8,2.3,50,0,191.6,1,7,6,1.776824034,1
20210607,14,165,176,180,177,175,1430,29.2,1.3,45,0,191.6,1,7,6,2.048710602,1
20210607,15,135,166,175,174,163,3211,27.3,1.9,55,0,191.6,1,7,6,4.94,1
20210607,16,158,166,164,173,165,826,25.4,1.6,60,0,191.6,1,7,6,1.249621785,1
20210607,17,123,118,151,151,136,98,25.9,1.3,61,0,191.6,1,7,6,0.180478821,1
20210607,18,154,158,154,143,152,2299,24.4,0.2,68,0,191.6,1,7,6,3.775041051,1.5
20210607,19,141,147,131,99,130,1625,23.4,0.9,72,0,191.6,1,7,6,3.137065637,1.5
20210607,20,101,114,108,110,108,36,22.5,0.6,78,0,191.6,1,7,6,0.083140878,1.5
20210607,21,110,113,110,111,111,93,23.7,1.1,69,0,191.6,1,7,6,0.209459459,1.5
20210607,22,84,100,98,97,95,87,23.2,0.8,70,0,191.6,1,7,6,0.229551451,1.5
20210607,23,110,106,100,77,98,1,22.5,2.6,66,0,191.6,1,7,6,0.002544529,1.5
20210608,0,64,63,63,62,63,400,21.3,0.5,72,0,191.6,2,8,6,1.587301587,1.5
20210608,1,87,94,105,110,99,41,21.1,1,74,0,191.6,2,8,6,0.103535354,1.5
20210608,2,104,98,98,111,103,79,21.4,0.6,75,0,191.6,2,8,6,0.192214112,1.5
20210608,3,90,105,99,104,100,66,20.9,1.1,76,0,191.6,2,8,6,0.165829146,1.5
20210608,4,105,105,100,110,105,461,20.8,0.6,80,0,191.6,2,8,6,1.097619048,1.5
20210608,5,82,72,94,101,87,166,21.5,1,81,0,191.6,2,8,6,0.475644699,1.5
20210608,6,109,104,96,81,98,231,23.6,2,68,0,191.6,2,8,6,0.592307692,1.5
20210608,7,72,77,107,117,93,826,24.9,1.4,65,0,191.6,2,8,6,2.214477212,1.5
20210608,8,141,154,161,160,154,1348,27.6,1.4,60,0,191.6,2,8,6,2.188311688,1.5
20210608,9,165,160,160,156,160,2186,28,1.3,55,0,191.6,2,8,6,3.410296412,1
20210608,10,127,153,138,150,142,582,28.6,1.9,51,0,191.6,2,8,6,1.024647887,1
20210608,11,159,160,167,171,164,1904,28,2.8,50,0,191.6,2,8,6,2.898021309,1
20210608,12,106,87,94,124,103,154,27.5,3.7,47,0,191.6,2,8,6,0.374695864,1
20210608,13,157,174,168,160,165,938,27.1,3.2,42,0,191.6,2,8,6,1.423368741,1
20210608,14,156,164,167,176,166,1321,26.8,3.5,43,0,191.6,2,8,6,1.992458522,1
20210608,15,139,173,153,180,161,1058,26.3,2.8,45,0,191.6,2,8,6,1.640310078,1
20210608,16,150,166,164,152,158,1570,25.4,2.5,46,0,191.6,2,8,6,2.484177215,1
20210608,17,127,110,147,161,136,485,24.6,1.7,48,0,191.6,2,8,6,0.889908257,1
20210608,18,150,156,152,157,154,1743,23.5,2,51,0,191.6,2,8,6,2.834146341,1.5
20210608,19,155,144,140,128,142,915,22.9,1.4,52,0,191.6,2,8,6,1.613756614,1.5
20210608,20,134,132,117,132,129,103,22.4,0.9,53,0,191.6,2,8,6,0.2,1.5
20210608,21,132,123,116,114,121,10,21.3,0.4,57,0,191.6,2,8,6,0.020618557,1.5
20210608,22,91,109,115,113,107,430,20.9,0.2,57,0,191.6,2,8,6,1.004672897,1.5
20210608,23,105,114,104,82,101,140,21.3,1.2,57,0,191.6,2,8,6,0.345679012,1.5
20210609,0,72,69,65,65,68,4,20.2,0.5,65,0,191.6,3,9,6,0.014760148,1.5
20210609,1,92,97,103,103,99,21,19.6,0.2,71,0,191.6,3,9,6,0.053164557,1.5
20210609,2,107,106,99,103,104,600,19.6,0.3,72,0,191.6,3,9,6,1.445783133,1.5
20210609,3,92,109,113,99,103,54,18.9,1.6,74,0,191.6,3,9,6,0.130750605,1.5
20210609,4,96,101,100,101,100,50,18.6,0.2,79,0,191.6,3,9,6,0.125628141,1.5
20210609,5,84,73,90,91,85,0,19,1.3,84,0,191.6,3,9,6,0,1.5
20210609,6,102,100,106,105,103,246,20.4,0.7,76,0,191.6,3,9,6,0.595641646,1.5
20210609,7,105,115,150,140,128,746,22.5,0.9,70,0,191.6,3,9,6,1.462745098,1.5
20210609,8,158,169,174,174,169,648,25,1,52,0,191.6,3,9,6,0.96,1.5
20210609,9,168,179,178,164,172,1219,25.8,1.7,50,0,191.6,3,9,6,1.769230769,1
20210609,10,135,180,178,172,166,5042,26.5,2.3,43,0,191.6,3,9,6,7.581954887,1
20210609,11,168,166,178,174,172,777,26.8,3.1,45,0,191.6,3,9,6,1.132653061,1
20210609,12,119,102,96,122,110,0,27.6,2.3,40,0,191.6,3,9,6,0,1
20210609,13,159,162,175,181,169,1455,26.6,2.8,44,0,191.6,3,9,6,2.149187592,1
20210609,14,168,160,163,170,165,567,26.8,2.6,46,0,191.6,3,9,6,0.857791225,1
20210609,15,129,170,168,164,158,733,25.6,2.5,53,0,191.6,3,9,6,1.161648177,1
20210609,16,159,146,144,154,151,1098,24.8,1.4,56,0,191.6,3,9,6,1.820895522,1
20210609,17,108,104,144,161,129,705,24.3,0.9,55,0,191.6,3,9,6,1.363636364,1
20210609,18,156,156,161,145,155,181,22.1,1.1,65,0,191.6,3,9,6,0.292880259,1.5
20210609,19,148,136,131,111,132,2022,20.8,1,69,0,191.6,3,9,6,3.844106464,1.5
20210609,20,106,112,106,113,109,44,20.4,0.8,72,0,191.6,3,9,6,0.100686499,1.5
20210609,21,107,110,100,103,105,104,20,0.1,75,0,191.6,3,9,6,0.247619048,1.5
20210609,22,87,102,106,109,101,219,19.6,0.8,75,0,191.6,3,9,6,0.542079208,1.5
20210609,23,106,95,98,79,95,135,18.6,0.6,86,0,191.6,3,9,6,0.357142857,1.5
20210610,0,64,64,64,67,65,0,18.6,1.3,86,0,191.6,4,10,6,0,1.5
20210610,1,96,107,104,103,103,0,18.1,1.2,86,0,191.6,4,10,6,0,1.5
20210610,2,103,109,101,104,104,0,17.7,2,85,0,191.6,4,10,6,0,1.5
20210610,3,89,104,100,104,99,43,17.3,1.1,84,0,191.6,4,10,6,0.108312343,1.5
20210610,4,108,106,106,104,106,133,17.3,1.4,84,0,191.6,4,10,6,0.313679245,1.5
20210610,5,94,81,91,98,91,61,17.8,0.3,85,0,191.6,4,10,6,0.167582418,1.5
20210610,6,106,100,102,107,104,80,19.8,0.9,80,0,191.6,4,10,6,0.192771084,1.5
20210610,7,106,106,131,131,119,738,20.7,0.8,76,0,191.6,4,10,6,1.556962025,1.5
20210610,8,142,157,156,165,155,493,22.1,1.1,60,0,191.6,4,10,6,0.79516129,1.5
20210610,9,166,163,169,166,166,32,24.2,1,62,0,191.6,4,10,6,0.048192771,1
20210610,10,134,169,177,175,164,2032,25.7,1.5,58,0,191.6,4,10,6,3.102290076,1
20210610,11,161,149,168,165,161,829,27.2,2,59,0,191.6,4,10,6,1.289269051,1
20210610,12,116,101,102,125,111,1000,26.4,1.9,66,0,191.6,4,10,6,2.252252252,1
20210610,13,158,145,156,151,153,1013,25.1,2.1,72,0,191.6,4,10,6,1.660655738,1
20210610,14,153,162,169,165,162,481,23.9,1.7,78,0,191.6,4,10,6,0.741140216,1
20210610,15,128,162,161,158,152,364,23.5,1.5,83,0,191.6,4,10,6,0.597701149,1
20210610,16,154,156,150,150,153,2990,23,1.1,84,0,191.6,4,10,6,4.901639344,1
20210610,17,123,118,143,135,130,669,23.1,0.6,84,0,191.6,4,10,6,1.289017341,1
20210610,18,122,123,123,121,122,529,22.2,1.5,90,0,191.6,4,10,6,1.081799591,1.5
20210610,19,120,123,122,128,123,1095,22.2,1.1,91,0,191.6,4,10,6,2.221095335,1.5
20210610,20,122,124,142,145,133,31,22.7,0.8,86,0,191.6,4,10,6,0.058161351,1.5
20210610,21,141,132,128,115,129,300,22.5,1.3,83,0,191.6,4,10,6,0.581395349,1.5
20210610,22,108,124,122,116,118,201,22.6,0.9,83,0,191.6,4,10,6,0.427659574,1.5
20210610,23,115,113,103,88,105,153,23.6,2,77,0,191.6,4,10,6,0.365155131,1.5
20210611,0,72,70,69,68,70,52,23.5,1.7,78,0,191.6,5,11,6,0.186379928,1.5
20210611,1,100,103,112,113,107,176,22.3,0.4,88,0.2,191.6,5,11,6,0.411214953,1.5
20210611,2,106,95,105,111,104,180,21.5,0.6,94,0.6,191.6,5,11,6,0.431654676,1.5
20210611,3,98,107,103,96,101,20,21.5,2,97,1.1,191.6,5,11,6,0.04950495,1.5
20210611,4,113,114,110,108,111,0,20.9,0.9,98,1.4,191.6,5,11,6,0,1.5
20210611,5,83,76,97,103,90,496,21.2,2.8,98,2.1,191.6,5,11,6,1.381615599,1.5
20210611,6,107,107,107,100,105,110,20.3,1.5,98,5.2,191.6,5,11,6,0.26128266,1.5
20210611,7,113,127,149,143,133,1170,20.9,3.6,98,6.6,191.6,5,11,6,2.19924812,1.5
20210611,8,155,175,171,169,168,497,20.7,4.2,95,6.6,191.6,5,11,6,0.741791045,1.5
20210611,9,172,157,168,175,168,569,20.4,4,98,7.5,191.6,5,11,6,0.84672619,1
20210611,10,127,165,168,164,156,921,20.6,3.8,98,8.5,191.6,5,11,6,1.475961538,1
20210611,11,174,165,168,164,168,3102,19.9,3.2,98,10.5,191.6,5,11,6,4.62295082,1
20210611,12,108,93,93,122,104,436,20.4,1.7,98,11.3,191.6,5,11,6,1.048076923,1
20210611,13,160,149,155,150,154,1017,20.5,2.6,98,11.5,191.6,5,11,6,1.656351792,1
20210611,14,160,157,160,157,159,829,20.6,1,98,11.8,191.6,5,11,6,1.307570978,1
20210611,15,126,159,160,153,150,972,20.6,1,98,11.8,191.6,5,11,6,1.62541806,1
20210611,16,153,151,163,160,157,1834,20.8,0.8,98,12.6,191.6,5,11,6,2.925039872,1
20210611,17,119,107,158,159,136,1114,20.7,0.5,98,13.3,191.6,5,11,6,2.051565378,1
20210611,18,152,143,145,139,145,986,20.8,0.7,98,19.2,191.6,5,11,6,1.702936097,1.5
20210611,19,142,135,142,125,136,1237,20.7,0.8,98,27.8,191.6,5,11,6,2.273897059,1.5
20210611,20,113,120,130,120,121,237,20.4,0.9,98,29.9,191.6,5,11,6,0.49068323,1.5
20210611,21,116,106,111,104,109,108,20.3,0,98,30.1,191.6,5,11,6,0.247139588,1.5
20210611,22,92,105,110,109,104,42,20.4,0.1,98,30.3,191.6,5,11,6,0.100961538,1.5
20210611,23,101,110,105,83,100,16,20.4,0.2,98,30.3,191.6,5,11,6,0.040100251,1.5
20210612,0,71,64,65,65,66,0,20.3,0.4,98,0.1,191.6,6,12,6,0,1.5
20210612,1,97,106,111,110,106,77,20.6,0.8,98,0.1,191.6,6,12,6,0.181603774,1.5
20210612,2,107,100,98,111,104,1424,20.5,1.3,98,0.1,191.6,6,12,6,3.423076923,1.5
20210612,3,95,112,112,107,107,98,20.5,0.7,98,0.1,191.6,6,12,6,0.230046948,1.5
