datetime,전력,생산량,기온,풍속,습도,강수량_증분,전기요금(계절),인건비,is_missing
2021.04.10 00:00:00,60.0,25.0,7.0,1.6,71.0,0.0,167.2,1.5,false
2021.04.10 00:15:00,60.0,25.0,7.0,1.6,71.0,0.0,167.2,1.5,false
2021.04.10 00:30:00,63.0,25.0,7.0,1.6,71.0,0.0,167.2,1.5,false
2021.04.10 00:45:00,60.0,25.0,7.0,1.6,71.0,0.0,167.2,1.5,false
2021.04.10 01:00:00,95.0,34.0,5.6,1.2,78.0,0.0,167.2,1.5,false
2021.04.10 01:15:00,97.0,34.0,5.6,1.2,78.0,0.0,167.2,1.5,false
2021.04.10 01:30:00,108.0,34.0,5.6,1.2,78.0,0.0,167.2,1.5,false
2021.04.10 01:45:00,115.0,34.0,5.6,1.2,78.0,0.0,167.2,1.5,false
2021.04.10 02:00:00,105.0,917.0,5.2,1.6,80.0,0.0,167.2,1.5,false
2021.04.10 02:15:00,104.0,917.0,5.2,1.6,80.0,0.0,167.2,1.5,false
2021.04.10 02:30:00,94.0,917.0,5.2,1.6,80.0,0.0,167.2,1.5,false
2021.04.10 02:45:00,110.0,917.0,5.2,1.6,80.0,0.0,167.2,1.5,false
2021.04.10 03:00:00,92.0,0.0,4.4,1.5,87.0,0.0,167.2,1.5,false
2021.04.10 03:15:00,111.0,0.0,4.4,1.5,87.0,0.0,167.2,1.5,false
2021.04.10 03:30:00,108.0,0.0,4.4,1.5,87.0,0.0,167.2,1.5,false
2021.04.10 03:45:00,100.0,0.0,4.4,1.5,87.0,0.0,167.2,1.5,false
2021.04.10 04:00:00,114.0,30.0,3.9,1.2,90.0,0.0,167.2,1.5,false
2021.04.10 04:15:00,110.0,30.0,3.9,1.2,90.0,0.0,167.2,1.5,false
2021.04.10 04:30:00,106.0,30.0,3.9,1.2,90.0,0.0,167.2,1.5,false
2021.04.10 04:45:00,95.0,30.0,3.9,1.2,90.0,0.0,167.2,1.5,false
2021.04.10 05:00:00,78.0,0.0,3.4,1.6,92.0,0.0,167.2,1.5,false
2021.04.10 05:15:00,75.0,0.0,3.4,1.6,92.0,0.0,167.2,1.5,false
2021.04.10 05:30:00,96.0,0.0,3.4,1.6,92.0,0.0,167.2,1.5,false
2021.04.10 05:45:00,99.0,0.0,3.4,1.6,92.0,0.0,167.2,1.5,false
2021.04.10 06:00:00,114.0,692.0,3.3,1.1,90.0,0.0,167.2,1.5,false
2021.04.10 06:15:00,108.0,692.0,3.3,1.1,90.0,0.0,167.2,1.5,false
2021.04.10 06:30:00,102.0,692.0,3.3,1.1,90.0,0.0,167.2,1.5,false
2021.04.10 06:45:00,90.0,692.0,3.3,1.1,90.0,0.0,167.2,1.5,false
2021.04.10 07:00:00,88.0,1351.0,5.5,1.7,86.0,0.0,167.2,1.5,false
2021.04.10 07:15:00,79.0,1351.0,5.5,1.7,86.0,0.0,167.2,1.5,false
2021.04.10 07:30:00,50.0,1351.0,5.5,1.7,86.0,0.0,167.2,1.5,false
2021.04.10 07:45:00,33.0,1351.0,5.5,1.7,86.0,0.0,167.2,1.5,false
2021.04.10 08:00:00,22.0,6.0,7.9,1.8,75.0,0.0,167.2,1.5,false
2021.04.10 08:15:00,26.0,6.0,7.9,1.8,75.0,0.0,167.2,1.5,false
2021.04.10 08:30:00,27.0,6.0,7.9,1.8,75.0,0.0,167.2,1.5,false
2021.04.10 08:45:00,22.0,6.0,7.9,1.8,75.0,0.0,167.2,1.5,false
2021.04.10 09:00:00,23.0,0.0,10.5,2.0,63.0,0.0,167.2,1.0,false
2021.04.10 09:15:00,22.0,0.0,10.5,2.0,63.0,0.0,167.2,1.0,false
2021.04.10 09:30:00,22.0,0.0,10.5,2.0,63.0,0.0,167.2,1.0,false
2021.04.10 09:45:00,22.0,0.0,10.5,2.0,63.0,0.0,167.2,1.0,false
2021.04.10 10:00:00,22.0,0.0,12.2,2.4,55.0,0.0,167.2,1.0,false
2021.04.10 10:15:00,22.0,0.0,12.2,2.4,55.0,0.0,167.2,1.0,false
2021.04.10 10:30:00,22.0,0.0,12.2,2.4,55.0,0.0,167.2,1.0,false
2021.04.10 10:45:00,22.0,0.0,12.2,2.4,55.0,0.0,167.2,1.0,false
2021.04.10 11:00:00,22.0,0.0,12.8,3.1,54.0,0.0,167.2,1.0,false
2021.04.10 11:15:00,25.0,0.0,12.8,3.1,54.0,0.0,167.2,1.0,false
2021.04.10 11:30:00,27.0,0.0,12.8,3.1,54.0,0.0,167.2,1.0,false
2021.04.10 11:45:00,26.0,0.0,12.8,3.1,54.0,0.0,167.2,1.0,false
2021.04.10 12:00:00,22.0,0.0,12.8,3.4,49.0,0.0,167.2,1.0,false
2021.04.10 12:15:00,23.0,0.0,12.8,3.4,49.0,0.0,167.2,1.0,false
2021.04.10 12:30:00,23.0,0.0,12.8,3.4,49.0,0.0,167.2,1.0,false
2021.04.10 12:45:00,22.0,0.0,12.8,3.4,49.0,0.0,167.2,1.0,false
2021.04.10 13:00:00,22.0,0.0,12.9,2.5,52.0,0.0,167.2,1.0,false
2021.04.10 13:15:00,22.0,0.0,12.9,2.5,52.0,0.0,167.2,1.0,false
2021.04.10 13:30:00,22.0,0.0,12.9,2.5,52.0,0.0,167.2,1.0,false
2021.04.10 13:45:00,22.0,0.0,12.9,2.5,52.0,0.0,167.2,1.0,false
2021.04.10 14:00:00,22.0,0.0,13.1,3.1,50.0,0.0,167.2,1.0,false
2021.04.10 14:15:00,22.0,0.0,13.1,3.1,50.0,0.0,167.2,1.0,false
2021.04.10 14:30:00,23.0,0.0,13.1,3.1,50.0,0.0,167.2,1.0,false
2021.04.10 14:45:00,26.0,0.0,13.1,3.1,50.0,0.0,167.2,1.0,false
2021.04.10 15:00:00,27.0,0.0,13.7,3.2,51.0,0.0,167.2,1.0,false
2021.04.10 15:15:00,23.0,0.0,13.7,3.2,51.0,0.0,167.2,1.0,false
2021.04.10 15:30:00,22.0,0.0,13.7,3.2,51.0,0.0,167.2,1.0,false
2021.04.10 15:45:00,22.0,0.0,13.7,3.2,51.0,0.0,167.2,1.0,false
2021.04.10 16:00:00,22.0,0.0,12.8,3.4,54.0,0.0,167.2,1.0,false
2021.04.10 16:15:00,22.0,0.0,12.8,3.4,54.0,0.0,167.2,1.0,false
2021.04.10 16:30:00,23.0,0.0,12.8,3.4,54.0,0.0,167.2,1.0,false
2021.04.10 16:45:00,23.0,0.0,12.8,3.4,54.0,0.0,167.2,1.0,false
2021.04.10 17:00:00,23.0,0.0,12.5,3.2,53.0,0.0,167.2,1.0,false
2021.04.10 17:15:00,22.0,0.0,12.5,3.2,53.0,0.0,167.2,1.0,false
2021.04.10 17:30:00,22.0,0.0,12.5,3.2,53.0,0.0,167.2,1.0,false
2021.04.10 17:45:00,22.0,0.0,12.5,3.2,53.0,0.0,167.2,1.0,false
2021.04.10 18:00:00,25.0,0.0,11.1,2.1,56.0,0.0,167.2,1.5,false
2021.04.10 18:15:00,27.0,0.0,11.1,2.1,56.0,0.0,167.2,1.5,false
2021.04.10 18:30:00,22.0,0.0,11.1,2.1,56.0,0.0,167.2,1.5,false
2021.04.10 18:45:00,22.0,0.0,11.1,2.1,56.0,0.0,167.2,1.5,false
2021.04.10 19:00:00,22.0,0.0,10.2,1.2,62.0,0.0,167.2,1.5,false
2021.04.10 19:15:00,22.0,0.0,10.2,1.2,62.0,0.0,167.2,1.5,false
2021.04.10 19:30:00,22.0,0.0,10.2,1.2,62.0,0.0,167.2,1.5,false
2021.04.10 19:45:00,22.0,0.0,10.2,1.2,62.0,0.0,167.2,1.5,false
2021.04.10 20:00:00,22.0,0.0,9.2,0.9,67.0,0.0,167.2,1.5,false
2021.04.10 20:15:00,22.0,0.0,9.2,0.9,67.0,0.0,167.2,1.5,false
2021.04.10 20:30:00,22.0,0.0,9.2,0.9,67.0,0.0,167.2,1.5,false
2021.04.10 20:45:00,22.0,0.0,9.2,0.9,67.0,0.0,167.2,1.5,false
2021.04.10 21:00:00,25.0,0.0,8.4,0.0,72.0,0.0,167.2,1.5,false
2021.04.10 21:15:00,28.0,0.0,8.4,0.0,72.0,0.0,167.2,1.5,false
2021.04.10 21:30:00,24.0,0.0,8.4,0.0,72.0,0.0,167.2,1.5,false
2021.04.10 21:45:00,23.0,0.0,8.4,0.0,72.0,0.0,167.2,1.5,false
2021.04.10 22:00:00,23.0,0.0,7.7,0.5,76.0,0.0,167.2,1.5,false
2021.04.10 22:15:00,23.0,0.0,7.7,0.5,76.0,0.0,167.2,1.5,false
2021.04.10 22:30:00,22.0,0.0,7.7,0.5,76.0,0.0,167.2,1.5,false
2021.04.10 22:45:00,23.0,0.0,7.7,0.5,76.0,0.0,167.2,1.5,false
2021.04.10 23:00:00,22.0,0.0,7.6,1.8,77.0,0.0,167.2,1.5,false
2021.04.10 23:15:00,22.0,0.0,7.6,1.8,77.0,0.0,167.2,1.5,false
2021.04.10 23:30:00,23.0,0.0,7.6,1.8,77.0,0.0,167.2,1.5,false
2021.04.10 23:45:00,23.0,0.0,7.6,1.8,77.0,0.0,167.2,1.5,false
2021.04.11 00:00:00,20.0,0.0,7.0,1.4,80.0,0.0,167.2,1.5,false
2021.04.11 00:15:00,20.0,0.0,7.0,1.4,80.0,0.0,167.2,1.5,false
2021.04.11 00:30:00,20.0,0.0,7.0,1.4,80.0,0.0,167.2,1.5,false
2021.04.11 00:45:00,20.0,0.0,7.0,1.4,80.0,0.0,167.2,1.5,false
2021.04.11 01:00:00,24.0,0.0,7.1,2.1,80.0,0.0,167.2,1.5,false
2021.04.11 01:15:00,25.0,0.0,7.1,2.1,80.0,0.0,167.2,1.5,false
2021.04.11 01:30:00,21.0,0.0,7.1,2.1,80.0,0.0,167.2,1.5,false
2021.04.11 01:45:00,20.0,0.0,7.1,2.1,80.0,0.0,167.2,1.5,false
2021.04.11 02:00:00,20.0,0.0,6.7,1.4,83.0,0.0,167.2,1.5,false
2021.04.11 02:15:00,20.0,0.0,6.7,1.4,83.0,0.0,167.2,1.5,false
2021.04.11 02:30:00,20.0,0.0,6.7,1.4,83.0,0.0,167.2,1.5,false
2021.04.11 02:45:00,20.0,0.0,6.7,1.4,83.0,0.0,167.2,1.5,false
2021.04.11 03:00:00,20.0,0.0,6.0,0.7,88.0,0.0,167.2,1.5,false
2021.04.11 03:15:00,20.0,0.0,6.0,0.7,88.0,0.0,167.2,1.5,false
2021.04.11 03:30:00,20.0,0.0,6.0,0.7,88.0,0.0,167.2,1.5,false
2021.04.11 03:45:00,20.0,0.0,6.0,0.7,88.0,0.0,167.2,1.5,false
2021.04.11 04:00:00,20.0,0.0,5.9,1.2,93.0,0.0,167.2,1.5,false
2021.04.11 04:15:00,20.0,0.0,5.9,1.2,93.0,0.0,167.2,1.5,false
2021.04.11 04:30:00,24.0,0.0,5.9,1.2,93.0,0.0,167.2,1.5,false
2021.04.11 04:45:00,25.0,0.0,5.9,1.2,93.0,0.0,167.2,1.5,false
2021.04.11 05:00:00,20.0,0.0,5.5,1.0,93.0,0.0,167.2,1.5,false
2021.04.11 05:15:00,20.0,0.0,5.5,1.0,93.0,0.0,167.2,1.5,false
2021.04.11 05:30:00,20.0,0.0,5.5,1.0,93.0,0.0,167.2,1.5,false
2021.04.11 05:45:00,20.0,0.0,5.5,1.0,93.0,0.0,167.2,1.5,false
2021.04.11 06:00:00,20.0,0.0,5.7,1.0,96.0,0.0,167.2,1.5,false
2021.04.11 06:15:00,20.0,0.0,5.7,1.0,96.0,0.0,167.2,1.5,false
2021.04.11 06:30:00,20.0,0.0,5.7,1.0,96.0,0.0,167.2,1.5,false
2021.04.11 06:45:00,20.0,0.0,5.7,1.0,96.0,0.0,167.2,1.5,false
2021.04.11 07:00:00,19.0,0.0,7.1,0.3,92.0,0.0,167.2,1.5,false
2021.04.11 07:15:00,19.0,0.0,7.1,0.3,92.0,0.0,167.2,1.5,false
2021.04.11 07:30:00,20.0,0.0,7.1,0.3,92.0,0.0,167.2,1.5,false
2021.04.11 07:45:00,23.0,0.0,7.1,0.3,92.0,0.0,167.2,1.5,false
2021.04.11 08:00:00,24.0,0.0,9.6,0.9,82.0,0.0,167.2,1.5,false
2021.04.11 08:15:00,19.0,0.0,9.6,0.9,82.0,0.0,167.2,1.5,false
2021.04.11 08:30:00,20.0,0.0,9.6,0.9,82.0,0.0,167.2,1.5,false
2021.04.11 08:45:00,20.0,0.0,9.6,0.9,82.0,0.0,167.2,1.5,false
2021.04.11 09:00:00,20.0,0.0,12.2,1.3,69.0,0.0,167.2,1.0,false
2021.04.11 09:15:00,20.0,0.0,12.2,1.3,69.0,0.0,167.2,1.0,false
2021.04.11 09:30:00,20.0,0.0,12.2,1.3,69.0,0.0,167.2,1.0,false
2021.04.11 09:45:00,20.0,0.0,12.2,1.3,69.0,0.0,167.2,1.0,false
2021.04.11 10:00:00,20.0,0.0,14.3,1.7,65.0,0.0,167.2,1.0,false
2021.04.11 10:15:00,20.0,0.0,14.3,1.7,65.0,0.0,167.2,1.0,false
2021.04.11 10:30:00,20.0,0.0,14.3,1.7,65.0,0.0,167.2,1.0,false
2021.04.11 10:45:00,23.0,0.0,14.3,1.7,65.0,0.0,167.2,1.0,false
2021.04.11 11:00:00,24.0,0.0,15.9,1.8,57.0,0.0,167.2,1.0,false
2021.04.11 11:15:00,20.0,0.0,15.9,1.8,57.0,0.0,167.2,1.0,false
2021.04.11 11:30:00,20.0,0.0,15.9,1.8,57.0,0.0,167.2,1.0,false
2021.04.11 11:45:00,20.0,0.0,15.9,1.8,57.0,0.0,167.2,1.0,false
2021.04.11 12:00:00,20.0,0.0,17.1,2.8,46.0,0.0,167.2,1.0,false
2021.04.11 12:15:00,20.0,0.0,17.1,2.8,46.0,0.0,167.2,1.0,false
2021.04.11 12:30:00,20.0,0.0,17.1,2.8,46.0,0.0,167.2,1.0,false
2021.04.11 12:45:00,20.0,0.0,17.1,2.8,46.0,0.0,167.2,1.0,false
2021.04.11 13:00:00,20.0,0.0,17.8,2.6,46.0,0.0,167.2,1.0,false
2021.04.11 13:15:00,20.0,0.0,17.8,2.6,46.0,0.0,167.2,1.0,false
2021.04.11 13:30:00,20.0,0.0,17.8,2.6,46.0,0.0,167.2,1.0,false
2021.04.11 13:45:00,20.0,0.0,17.8,2.6,46.0,0.0,167.2,1.0,false
2021.04.11 14:00:00,25.0,0.0,18.3,2.4,22.0,0.0,167.2,1.0,false
2021.04.11 14:15:00,24.0,0.0,18.3,2.4,22.0,0.0,167.2,1.0,false
2021.04.11 14:30:00,20.0,0.0,18.3,2.4,22.0,0.0,167.2,1.0,false
2021.04.11 14:45:00,20.0,0.0,18.3,2.4,22.0,0.0,167.2,1.0,false
2021.04.11 15:00:00,20.0,0.0,17.8,2.0,30.0,0.0,167.2,1.0,false
2021.04.11 15:15:00,20.0,0.0,17.8,2.0,30.0,0.0,167.2,1.0,false
2021.04.11 15:30:00,20.0,0.0,17.8,2.0,30.0,0.0,167.2,1.0,false
2021.04.11 15:45:00,20.0,0.0,17.8,2.0,30.0,0.0,167.2,1.0,false
2021.04.11 16:00:00,20.0,0.0,17.9,2.4,32.0,0.0,167.2,1.0,false
2021.04.11 16:15:00,20.0,0.0,17.9,2.4,32.0,0.0,167.2,1.0,false
2021.04.11 16:30:00,20.0,0.0,17.9,2.4,32.0,0.0,167.2,1.0,false
2021.04.11 16:45:00,20.0,0.0,17.9,2.4,32.0,0.0,167.2,1.0,false
2021.04.11 17:00:00,21.0,0.0,17.2,1.7,31.0,0.0,167.2,1.0,false
2021.04.11 17:15:00,25.0,0.0,17.2,1.7,31.0,0.0,167.2,1.0,false
2021.04.11 17:30:00,25.0,0.0,17.2,1.7,31.0,0.0,167.2,1.0,false
2021.04.11 17:45:00,20.0,0.0,17.2,1.7,31.0,0.0,167.2,1.0,false
2021.04.11 18:00:00,20.0,0.0,15.6,0.8,29.0,0.0,167.2,1.5,false
2021.04.11 18:15:00,19.0,0.0,15.6,0.8,29.0,0.0,167.2,1.5,false
2021.04.11 18:30:00,19.0,0.0,15.6,0.8,29.0,0.0,167.2,1.5,false
2021.04.11 18:45:00,19.0,0.0,15.6,0.8,29.0,0.0,167.2,1.5,false
2021.04.11 19:00:00,19.0,0.0,12.7,0.8,51.0,0.0,167.2,1.5,false
2021.04.11 19:15:00,19.0,0.0,12.7,0.8,51.0,0.0,167.2,1.5,false
2021.04.11 19:30:00,20.0,0.0,12.7,0.8,51.0,0.0,167.2,1.5,false
2021.04.11 19:45:00,20.0,0.0,12.7,0.8,51.0,0.0,167.2,1.5,false
2021.04.11 20:00:00,19.0,0.0,12.2,0.7,64.0,0.0,167.2,1.5,false
2021.04.11 20:15:00,19.0,0.0,12.2,0.7,64.0,0.0,167.2,1.5,false
2021.04.11 20:30:00,20.0,0.0,12.2,0.7,64.0,0.0,167.2,1.5,false
2021.04.11 20:45:00,25.0,0.0,12.2,0.7,64.0,0.0,167.2,1.5,false
2021.04.11 21:00:00,24.0,0.0,11.9,1.0,69.0,0.0,167.2,1.5,false
2021.04.11 21:15:00,20.0,0.0,11.9,1.0,69.0,0.0,167.2,1.5,false
2021.04.11 21:30:00,21.0,0.0,11.9,1.0,69.0,0.0,167.2,1.5,false
2021.04.11 21:45:00,20.0,0.0,11.9,1.0,69.0,0.0,167.2,1.5,false
2021.04.11 22:00:00,20.0,0.0,11.4,0.1,73.0,0.0,167.2,1.5,false
2021.04.11 22:15:00,20.0,0.0,11.4,0.1,73.0,0.0,167.2,1.5,false
2021.04.11 22:30:00,20.0,0.0,11.4,0.1,73.0,0.0,167.2,1.5,false
2021.04.11 22:45:00,20.0,0.0,11.4,0.1,73.0,0.0,167.2,1.5,false
2021.04.11 23:00:00,20.0,0.0,11.4,0.4,76.0,0.0,167.2,1.5,false
2021.04.11 23:15:00,20.0,0.0,11.4,0.4,76.0,0.0,167.2,1.5,false
2021.04.11 23:30:00,20.0,0.0,11.4,0.4,76.0,0.0,167.2,1.5,false
2021.04.11 23:45:00,22.0,0.0,11.4,0.4,76.0,0.0,167.2,1.5,false
2021.04.12 00:00:00,71.0,0.0,10.4,1.3,77.0,0.0,167.2,1.5,false
2021.04.12 00:15:00,65.0,0.0,10.4,1.3,77.0,0.0,167.2,1.5,false
2021.04.12 00:30:00,58.0,0.0,10.4,1.3,77.0,0.0,167.2,1.5,false
2021.04.12 00:45:00,60.0,0.0,10.4,1.3,77.0,0.0,167.2,1.5,false
2021.04.12 01:00:00,85.0,0.0,9.7,0.7,81.0,0.0,167.2,1.5,false
2021.04.12 01:15:00,96.0,0.0,9.7,0.7,81.0,0.0,167.2,1.5,false
2021.04.12 01:30:00,97.0,0.0,9.7,0.7,81.0,0.0,167.2,1.5,false
2021.04.12 01:45:00,93.0,0.0,9.7,0.7,81.0,0.0,167.2,1.5,false
2021.04.12 02:00:00,91.0,0.0,9.8,0.9,84.0,0.0,167.2,1.5,false
2021.04.12 02:15:00,93.0,0.0,9.8,0.9,84.0,0.0,167.2,1.5,false
2021.04.12 02:30:00,96.0,0.0,9.8,0.9,84.0,0.0,167.2,1.5,false
2021.04.12 02:45:00,94.0,0.0,9.8,0.9,84.0,0.0,167.2,1.5,false
2021.04.12 03:00:00,74.0,0.0,10.3,1.3,84.0,0.0,167.2,1.5,false
2021.04.12 03:15:00,91.0,0.0,10.3,1.3,84.0,0.0,167.2,1.5,false
2021.04.12 03:30:00,90.0,0.0,10.3,1.3,84.0,0.0,167.2,1.5,false
2021.04.12 03:45:00,96.0,0.0,10.3,1.3,84.0,0.0,167.2,1.5,false
2021.04.12 04:00:00,91.0,0.0,10.2,1.1,87.0,0.0,167.2,1.5,false
2021.04.12 04:15:00,84.0,0.0,10.2,1.1,87.0,0.0,167.2,1.5,false
2021.04.12 04:30:00,84.0,0.0,10.2,1.1,87.0,0.0,167.2,1.5,false
2021.04.12 04:45:00,79.0,0.0,10.2,1.1,87.0,0.0,167.2,1.5,false
2021.04.12 05:00:00,67.0,0.0,9.6,0.7,89.0,0.0,167.2,1.5,false
2021.04.12 05:15:00,62.0,0.0,9.6,0.7,89.0,0.0,167.2,1.5,false
2021.04.12 05:30:00,88.0,0.0,9.6,0.7,89.0,0.0,167.2,1.5,false
2021.04.12 05:45:00,105.0,0.0,9.6,0.7,89.0,0.0,167.2,1.5,false
2021.04.12 06:00:00,102.0,0.0,10.0,0.7,90.0,0.0,167.2,1.5,false
2021.04.12 06:15:00,94.0,0.0,10.0,0.7,90.0,0.0,167.2,1.5,false
2021.04.12 06:30:00,94.0,0.0,10.0,0.7,90.0,0.0,167.2,1.5,false
2021.04.12 06:45:00,90.0,0.0,10.0,0.7,90.0,0.0,167.2,1.5,false
2021.04.12 07:00:00,94.0,0.0,10.4,0.0,90.0,0.0,167.2,1.5,false
2021.04.12 07:15:00,100.0,0.0,10.4,0.0,90.0,0.0,167.2,1.5,false
2021.04.12 07:30:00,134.0,0.0,10.4,0.0,90.0,0.0,167.2,1.5,false
2021.04.12 07:45:00,130.0,0.0,10.4,0.0,90.0,0.0,167.2,1.5,false
2021.04.12 08:00:00,160.0,1007.0,11.8,0.1,86.0,0.0,167.2,1.5,false
2021.04.12 08:15:00,172.0,1007.0,11.8,0.1,86.0,0.0,167.2,1.5,false
2021.04.12 08:30:00,167.0,1007.0,11.8,0.1,86.0,0.0,167.2,1.5,false
2021.04.12 08:45:00,179.0,1007.0,11.8,0.1,86.0,0.0,167.2,1.5,false
2021.04.12 09:00:00,166.0,876.0,12.3,0.1,83.0,0.0,167.2,1.0,false
2021.04.12 09:15:00,169.0,876.0,12.3,0.1,83.0,0.0,167.2,1.0,false
2021.04.12 09:30:00,172.0,876.0,12.3,0.1,83.0,0.0,167.2,1.0,false
2021.04.12 09:45:00,175.0,876.0,12.3,0.1,83.0,0.0,167.2,1.0,false
2021.04.12 10:00:00,133.0,1032.0,12.7,0.1,87.0,0.0,167.2,1.0,false
2021.04.12 10:15:00,163.0,1032.0,12.7,0.1,87.0,0.0,167.2,1.0,false
2021.04.12 10:30:00,172.0,1032.0,12.7,0.1,87.0,0.0,167.2,1.0,false
2021.04.12 10:45:00,169.0,1032.0,12.7,0.1,87.0,0.0,167.2,1.0,false
2021.04.12 11:00:00,164.0,4888.0,13.0,1.4,91.0,0.4,167.2,1.0,false
2021.04.12 11:15:00,166.0,4888.0,13.0,1.4,91.0,0.4,167.2,1.0,false
2021.04.12 11:30:00,166.0,4888.0,13.0,1.4,91.0,0.4,167.2,1.0,false
2021.04.12 11:45:00,172.0,4888.0,13.0,1.4,91.0,0.4,167.2,1.0,false
2021.04.12 12:00:00,101.0,305.0,13.5,1.5,93.0,0.19999999999999996,167.2,1.0,false
2021.04.12 12:15:00,81.0,305.0,13.5,1.5,93.0,0.19999999999999996,167.2,1.0,false
2021.04.12 12:30:00,83.0,305.0,13.5,1.5,93.0,0.19999999999999996,167.2,1.0,false
2021.04.12 12:45:00,130.0,305.0,13.5,1.5,93.0,0.19999999999999996,167.2,1.0,false
2021.04.12 13:00:00,182.0,580.0,14.4,1.2,95.0,0.5000000000000001,167.2,1.0,false
2021.04.12 13:15:00,178.0,580.0,14.4,1.2,95.0,0.5000000000000001,167.2,1.0,false
2021.04.12 13:30:00,177.0,580.0,14.4,1.2,95.0,0.5000000000000001,167.2,1.0,false
2021.04.12 13:45:00,169.0,580.0,14.4,1.2,95.0,0.5000000000000001,167.2,1.0,false
2021.04.12 14:00:00,159.0,431.0,14.4,0.7,90.0,0.5999999999999999,167.2,1.0,false
2021.04.12 14:15:00,166.0,431.0,14.4,0.7,90.0,0.5999999999999999,167.2,1.0,false
2021.04.12 14:30:00,169.0,431.0,14.4,0.7,90.0,0.5999999999999999,167.2,1.0,false
2021.04.12 14:45:00,173.0,431.0,14.4,0.7,90.0,0.5999999999999999,167.2,1.0,false
2021.04.12 15:00:00,126.0,880.0,14.9,0.9,93.0,0.30000000000000004,167.2,1.0,false
2021.04.12 15:15:00,174.0,880.0,14.9,0.9,93.0,0.30000000000000004,167.2,1.0,false
2021.04.12 15:30:00,179.0,880.0,14.9,0.9,93.0,0.30000000000000004,167.2,1.0,false
2021.04.12 15:45:00,170.0,880.0,14.9,0.9,93.0,0.30000000000000004,167.2,1.0,false
2021.04.12 16:00:00,163.0,690.0,14.6,2.0,98.0,0.8999999999999999,167.2,1.0,false
2021.04.12 16:15:00,156.0,690.0,14.6,2.0,98.0,0.8999999999999999,167.2,1.0,false
2021.04.12 16:30:00,145.0,690.0,14.6,2.0,98.0,0.8999999999999999,167.2,1.0,false
2021.04.12 16:45:00,150.0,690.0,14.6,2.0,98.0,0.8999999999999999,167.2,1.0,false
2021.04.12 17:00:00,102.0,1920.0,14.1,3.1,98.0,1.1,167.2,1.0,false
2021.04.12 17:15:00,89.0,1920.0,14.1,3.1,98.0,1.1,167.2,1.0,false
2021.04.12 17:30:00,142.0,1920.0,14.1,3.1,98.0,1.1,167.2,1.0,false
2021.04.12 17:45:00,138.0,1920.0,14.1,3.1,98.0,1.1,167.2,1.0,false
2021.04.12 18:00:00,146.0,740.0,13.5,2.0,98.0,1.0999999999999996,167.2,1.5,false
2021.04.12 18:15:00,147.0,740.0,13.5,2.0,98.0,1.0999999999999996,167.2,1.5,false
2021.04.12 18:30:00,144.0,740.0,13.5,2.0,98.0,1.0999999999999996,167.2,1.5,false
2021.04.12 18:45:00,145.0,740.0,13.5,2.0,98.0,1.0999999999999996,167.2,1.5,false
2021.04.12 19:00:00,154.0,2676.0,13.5,1.5,98.0,0.7000000000000002,167.2,1.5,false
2021.04.12 19:15:00,154.0,2676.0,13.5,1.5,98.0,0.7000000000000002,167.2,1.5,false
2021.04.12 19:30:00,146.0,2676.0,13.5,1.5,98.0,0.7000000000000002,167.2,1.5,false
2021.04.12 19:45:00,122.0,2676.0,13.5,1.5,98.0,0.7000000000000002,167.2,1.5,false
2021.04.12 20:00:00,108.0,6.0,14.9,3.2,98.0,1.0,167.2,1.5,false
2021.04.12 20:15:00,118.0,6.0,14.9,3.2,98.0,1.0,167.2,1.5,false
2021.04.12 20:30:00,119.0,6.0,14.9,3.2,98.0,1.0,167.2,1.5,false
2021.04.12 20:45:00,115.0,6.0,14.9,3.2,98.0,1.0,167.2,1.5,false
2021.04.12 21:00:00,113.0,0.0,15.2,3.6,98.0,2.7,167.2,1.5,false
2021.04.12 21:15:00,113.0,0.0,15.2,3.6,98.0,2.7,167.2,1.5,false
2021.04.12 21:30:00,114.0,0.0,15.2,3.6,98.0,2.7,167.2,1.5,false
2021.04.12 21:45:00,109.0,0.0,15.2,3.6,98.0,2.7,167.2,1.5,false
2021.04.12 22:00:00,92.0,28.0,15.7,4.8,98.0,3.0,167.2,1.5,false
2021.04.12 22:15:00,94.0,28.0,15.7,4.8,98.0,3.0,167.2,1.5,false
2021.04.12 22:30:00,107.0,28.0,15.7,4.8,98.0,3.0,167.2,1.5,false
2021.04.12 22:45:00,106.0,28.0,15.7,4.8,98.0,3.0,167.2,1.5,false
2021.04.12 23:00:00,104.0,67.0,15.7,4.4,98.0,1.9000000000000004,167.2,1.5,false
2021.04.12 23:15:00,103.0,67.0,15.7,4.4,98.0,1.9000000000000004,167.2,1.5,false
2021.04.12 23:30:00,92.0,67.0,15.7,4.4,98.0,1.9000000000000004,167.2,1.5,false
2021.04.12 23:45:00,74.0,67.0,15.7,4.4,98.0,1.9000000000000004,167.2,1.5,false
2021.04.13 00:00:00,71.0,0.0,15.7,4.6,98.0,1.0,167.2,1.5,false
2021.04.13 00:15:00,65.0,0.0,15.7,4.6,98.0,1.0,167.2,1.5,false
2021.04.13 00:30:00,58.0,0.0,15.7,4.6,98.0,1.0,167.2,1.5,false
2021.04.13 00:45:00,60.0,0.0,15.7,4.6,98.0,1.0,167.2,1.5,false
2021.04.13 01:00:00,85.0,0.0,15.6,3.9,98.0,0.5,167.2,1.5,false
