fold,date,weekday,kind,month,obs_peak,ratchet_floor,could_move_ratchet,rho,w,peak_before,peak_after,moved,moved_frac,labor_before,labor_after,P_robust,recommended,dkW_median,dkW_lo90,dkW_hi90,d_energy_won,d_demand_equiv_won,d_total_won,d_total_mean_won
f2,2021-07-27,1,3,7,211.0,222.0,false,0.2,2.0,185.01935973410144,185.02111706767172,57.00000000000201,0.0027435502502888916,27306.5,27289.993252443186,0.155,false,-0.008352335763277097,-0.011876534939830208,0.027602869651161654,-1692.9638286612476,2.316381118348848,-1700.1540078367525,-1778.432761681884
f2,2021-07-27,1,3,7,211.0,222.0,false,0.2,10.0,185.01935973410144,185.02411733818593,58.26896317800467,0.002804628570369882,27306.5,27284.22083086452,0.137,false,-0.011427487383087964,-0.01617448632180043,0.02505389998168539,-1695.6515780731957,3.169223167576395,-1701.3747658849716,-1779.9327496788676
f2,2021-07-27,1,3,7,211.0,222.0,false,0.3,0.0,185.01935973410144,185.02041571243842,57.00000000000188,0.0027435502502888855,27306.5,27291.285603563163,0.16,false,-0.007635035776161203,-0.010791638028820216,0.02819824562203621,-1692.0679555324293,2.11744992192204,-1699.652970933632,-1777.8359712240915
f2,2021-07-27,1,3,7,211.0,222.0,false,0.3,0.5,185.01935973410144,185.02058835708334,57.000000000000945,0.0027435502502888404,27306.5,27290.95526094052,0.16,false,-0.007813065560640098,-0.011052596817535232,0.028051169193474834,-1692.3407008475378,2.166823515484187,-1699.8178776240686,-1778.031024867148
f2,2021-07-27,1,3,7,211.0,222.0,false,0.3,2.0,185.01935973410144,185.02111706767172,57.00000000000201,0.0027435502502888916,27306.5,27289.993252443186,0.155,false,-0.008352335763277097,-0.011876534939830208,0.027602869651161654,-1692.9638286612476,2.316381118348848,-1700.1540078367525,-1778.432761681884
f2,2021-07-27,1,3,7,211.0,222.0,false,0.3,10.0,185.01935973410144,185.02411733818593,58.26896317800467,0.002804628570369882,27306.5,27284.22083086452,0.137,false,-0.011427487383087964,-0.01617448632180043,0.02505389998168539,-1695.6515780731957,3.169223167576395,-1701.3747658849716,-1779.9327496788676
f2,2021-07-28,2,3,7,212.0,222.0,false,0.1,0.0,186.3259435939961,186.33774410158446,113.0000000000019,0.004653078031706893,30201.5,30172.859444299964,0.071,false,-0.013220348309914698,-0.01588274494335451,0.012580232143761805,-1775.4156498751447,3.6664432646163423,-1771.6307382014936,-1840.0684387475176
f2,2021-07-28,2,3,7,212.0,222.0,false,0.1,0.5,186.3259435939961,186.3436957179509,147.70665241560303,0.00608221751762829,30201.5,30161.284275125912,0.066,false,-0.018988771047190767,-0.022829230911582954,0.008863373396707175,-1844.2027179034671,5.266219170420905,-1838.737684969495,-1903.0829413243732
f2,2021-07-28,2,3,7,212.0,222.0,false,0.1,2.0,186.3259435939961,186.35079430440064,178.65565767313666,0.007356625804946949,30201.5,30147.533828807533,0.063,false,-0.025892585911265087,-0.031163261762941374,0.004453896731803297,-1878.1625582182958,7.1808771593908505,-1870.7499848967627,-1938.1206565231407
f2,2021-07-28,2,3,7,212.0,222.0,false,0.1,10.0,186.3259435939961,186.412746289597,368.6521670533516,0.01518024159165541,30201.5,30017.17391647333,0.03,false,-0.08705143545361693,-0.10513027968082156,-0.03417136183154257,-2120.8697169350803,24.142264765803095,-2095.680305471672,-2151.9045952476795
f2,2021-07-28,2,3,7,212.0,222.0,false,0.2,0.0,186.3259435939961,186.33774410158446,113.0000000000019,0.004653078031706893,30201.5,30172.859444299964,0.071,false,-0.013220348309914698,-0.01588274494335451,0.012580232143761805,-1775.4156498751447,3.6664432646163423,-1771.6307382014936,-1840.0684387475176
f2,2021-07-28,2,3,7,212.0,222.0,false,0.2,0.5,186.3259435939961,186.3436957179509,147.70665241560303,0.00608221751762829,30201.5,30161.284275125912,0.066,false,-0.018988771047190767,-0.022829230911582954,0.008863373396707175,-1844.2027179034671,5.266219170420905,-1838.737684969495,-1903.0829413243732
f2,2021-07-28,2,3,7,212.0,222.0,false,0.2,2.0,186.3259435939961,186.35079430440064,178.65565767313666,0.007356625804946949,30201.5,30147.533828807533,0.063,false,-0.025892585911265087,-0.031163261762941374,0.004453896731803297,-1878.1625582182958,7.1808771593908505,-1870.7499848967627,-1938.1206565231407
f2,2021-07-28,2,3,7,212.0,222.0,false,0.2,10.0,186.3259435939961,186.412746289597,368.6521670533516,0.01518024159165541,30201.5,30017.17391647333,0.03,false,-0.08705143545361693,-0.10513027968082156,-0.03417136183154257,-2120.8697169350803,24.142264765803095,-2095.680305471672,-2151.9045952476795
f2,2021-07-28,2,3,7,212.0,222.0,false,0.3,0.0,186.3259435939961,186.33774410158446,113.0000000000019,0.004653078031706893,30201.5,30172.859444299964,0.071,false,-0.013220348309914698,-0.01588274494335451,0.012580232143761805,-1775.4156498751447,3.6664432646163423,-1771.6307382014936,-1840.0684387475176
f2,2021-07-28,2,3,7,212.0,222.0,false,0.3,0.5,186.3259435939961,186.3436957179509,147.70665241560303,0.00608221751762829,30201.5,30161.284275125912,0.066,false,-0.018988771047190767,-0.022829230911582954,0.008863373396707175,-1844.2027179034671,5.266219170420905,-1838.737684969495,-1903.0829413243732
f2,2021-07-28,2,3,7,212.0,222.0,false,0.3,2.0,186.3259435939961,186.35079430440064,178.65565767313666,0.007356625804946949,30201.5,30147.533828807533,0.063,false,-0.025892585911265087,-0.031163261762941374,0.004453896731803297,-1878.1625582182958,7.1808771593908505,-1870.7499848967627,-1938.1206565231407
f2,2021-07-28,2,3,7,212.0,222.0,false,0.3,10.0,186.3259435939961,186.412746289597,368.6521670533516,0.01518024159165541,30201.5,30017.17391647333,0.03,false,-0.08705143545361693,-0.10513027968082156,-0.03417136183154257,-2120.8697169350803,24.142264765803095,-2095.680305471672,-2151.9045952476795
f2,2021-07-29,3,3,7,211.0,222.0,false,0.1,0.0,186.7391997252342,186.67228940901134,719.0618869839576,0.02798123927869708,31542.5,31373.33976357412,1.0,true,0.05906952270993315,0.023431640180120894,0.16789457459289134,-3237.1954331536244,-16.381947631554794,-3257.0777882825046,-3389.2418257818
f2,2021-07-29,3,3,7,211.0,222.0,false,0.1,0.5,186.7391997252342,186.6935267433853,746.8093645067663,0.029060991692223766,31542.5,31338.469203780813,0.999,true,0.03466029701451134,0.00557018441381274,0.15502517237530355,-3257.8500182600164,-9.612455705357812,-3270.0873524353538,-3403.152957077674
f2,2021-07-29,3,3,7,211.0,222.0,false,0.1,2.0,186.7391997252342,186.79875567151146,788.4018415809716,0.030679501968284364,31542.5,31250.27012341686,0.138,false,-0.08415551932151288,-0.13237961456636071,0.09634222021281857,-3529.222591877693,23.339130691832906,-3500.1927982239017,-3622.3754865540313
f2,2021-07-29,3,3,7,211.0,222.0,false,0.1,10.0,186.7391997252342,186.9185662807487,1427.2700519653943,0.05554012187584226,31542.5,30828.86497401731,0.053,false,-0.20314129309036844,-0.3243215702675286,0.022288195202594025,-5247.057092688754,56.33785195039551,-5184.037790987547,-5416.20307449992
f2,2021-07-29,3,3,7,211.0,222.0,false,0.2,0.0,186.7391997252342,186.67228940901134,719.0618869839576,0.02798123927869708,31542.5,31373.33976357412,1.0,true,0.05906952270993315,0.023431640180120894,0.16789457459289134,-3237.1954331536244,-16.381947631554794,-3257.0777882825046,-3389.2418257818
f2,2021-07-29,3,3,7,211.0,222.0,false,0.2,0.5,186.7391997252342,186.6935267433853,746.8093645067663,0.029060991692223766,31542.5,31338.469203780813,0.999,true,0.03466029701451134,0.00557018441381274,0.15502517237530355,-3257.8500182600164,-9.612455705357812,-3270.0873524353538,-3403.152957077674
f2,2021-07-29,3,3,7,211.0,222.0,false,0.2,2.0,186.7391997252342,186.79875567151146,788.4018415809716,0.030679501968284364,31542.5,31250.27012341686,0.138,false,-0.08415551932151288,-0.13237961456636071,0.09634222021281857,-3529.222591877693,23.339130691832906,-3500.1927982239017,-3622.3754865540313
f2,2021-07-29,3,3,7,211.0,222.0,false,0.2,10.0,186.7391997252342,186.9185662807487,1427.2700519653943,0.05554012187584226,31542.5,30828.86497401731,0.053,false,-0.20314129309036844,-0.3243215702675286,0.022288195202594025,-5247.057092688754,56.33785195039551,-5184.037790987547,-5416.20307449992
f2,2021-07-29,3,3,7,211.0,222.0,false,0.3,0.0,186.7391997252342,186.67228940901134,719.0618869839576,0.02798123927869708,31542.5,31373.33976357412,1.0,true,0.05906952270993315,0.023431640180120894,0.16789457459289134,-3237.1954331536244,-16.381947631554794,-3257.0777882825046,-3389.2418257818
f2,2021-07-29,3,3,7,211.0,222.0,false,0.3,0.5,186.7391997252342,186.6935267433853,746.8093645067663,0.029060991692223766,31542.5,31338.469203780813,0.999,true,0.03466029701451134,0.00557018441381274,0.15502517237530355,-3257.8500182600164,-9.612455705357812,-3270.0873524353538,-3403.152957077674
f2,2021-07-29,3,3,7,211.0,222.0,false,0.3,2.0,186.7391997252342,186.79875567151146,788.4018415809716,0.030679501968284364,31542.5,31250.27012341686,0.138,false,-0.08415551932151288,-0.13237961456636071,0.09634222021281857,-3529.222591877693,23.339130691832906,-3500.1927982239017,-3622.3754865540313
f2,2021-07-29,3,3,7,211.0,222.0,false,0.3,10.0,186.7391997252342,186.9185662807487,1427.2700519653943,0.05554012187584226,31542.5,30828.86497401731,0.053,false,-0.20314129309036844,-0.3243215702675286,0.022288195202594025,-5247.057092688754,56.33785195039551,-5184.037790987547,-5416.20307449992
f2,2021-07-30,4,2,7,0.0,222.0,false,0.1,0.0,183.24872039300496,183.24872287074896,0.011193167118896952,8.821853025612352e-7,14562.0,14561.997818630329,0.0,false,-2.0771828985743923e-6,-3.0292907524653856e-6,-1.2519350036654942e-6,-0.040937980923644986,0.0005760720572046314,-0.04056010516039101,-0.041445119522888256
f2,2021-07-30,4,2,7,0.0,222.0,false,0.1,0.5,183.24872039300496,183.24872306854454,0.01214017902622544,9.568236937441235e-7,14562.0,14561.997643956449,0.0,false,-2.2428727817214167e-6,-3.2709684489873325e-6,-1.3523464019726816e-6,-0.044386776742800296,0.0006220233847974062,-0.04397859932245917,-0.04493899375566694
f2,2021-07-30,4,2,7,0.0,222.0,false,0.1,2.0,183.24872039300496,183.24872375512476,0.015456374938995765,1.2181884409675099e-6,14562.0,14561.997037368232,0.0,false,-2.8179449600429507e-6,-4.109797714590968e-6,-1.701124574537971e-6,-0.05645612404384811,0.0007815100689185783,-0.055942697009655276,-0.057167311655143944
f2,2021-07-30,4,2,7,0.0,222.0,false,0.1,10.0,183.24872039300496,183.248731692615,0.055459509171036814,4.37102058409811e-6,14562.0,14561.990009898747,0.0,false,-9.462769128276705e-6,-0.000013803403987822094,-5.746247893512191e-6,-0.20169621733686965,0.0026243413049087394,-0.19996226865329933,-0.20439096179161192
f2,2021-07-30,4,2,7,0.0,222.0,false,0.2,0.0,183.24872039300496,183.24872287074896,0.011193167118896952,8.821853025612352e-7,14562.0,14561.997818630329,0.0,false,-2.0771828985743923e-6,-3.0292907524653856e-6,-1.2519350036654942e-6,-0.040937980923644986,0.0005760720572046314,-0.04056010516039101,-0.041445119522888256
f2,2021-07-30,4,2,7,0.0,222.0,false,0.2,0.5,183.24872039300496,183.24872306854454,0.01214017902622544,9.568236937441235e-7,14562.0,14561.997643956449,0.0,false,-2.2428727817214167e-6,-3.2709684489873325e-6,-1.3523464019726816e-6,-0.044386776742800296,0.0006220233847974062,-0.04397859932245917,-0.04493899375566694
f2,2021-07-30,4,2,7,0.0,222.0,false,0.2,2.0,183.24872039300496,183.24872375512476,0.015456374938995765,1.2181884409675099e-6,14562.0,14561.997037368232,0.0,false,-2.8179449600429507e-6,-4.109797714590968e-6,-1.701124574537971e-6,-0.05645612404384811,0.0007815100689185783,-0.055942697009655276,-0.057167311655143944
f2,2021-07-30,4,2,7,0.0,222.0,false,0.2,10.0,183.24872039300496,183.248731692615,0.055459509171036814,4.37102058409811e-6,14562.0,14561.990009898747,0.0,false,-9.462769128276705e-6,-0.000013803403987822094,-5.746247893512191e-6,-0.20169621733686965,0.0026243413049087394,-0.19996226865329933,-0.20439096179161192
f2,2021-07-30,4,2,7,0.0,222.0,false,0.3,0.0,183.24872039300496,183.24872287074896,0.011193167118896952,8.821853025612352e-7,14562.0,14561.997818630329,0.0,false,-2.0771828985743923e-6,-3.0292907524653856e-6,-1.2519350036654942e-6,-0.040937980923644986,0.0005760720572046314,-0.04056010516039101,-0.041445119522888256
f2,2021-07-30,4,2,7,0.0,222.0,false,0.3,0.5,183.24872039300496,183.24872306854454,0.01214017902622544,9.568236937441235e-7,14562.0,14561.997643956449,0.0,false,-2.2428727817214167e-6,-3.2709684489873325e-6,-1.3523464019726816e-6,-0.044386776742800296,0.0006220233847974062,-0.04397859932245917,-0.04493899375566694
f2,2021-07-30,4,2,7,0.0,222.0,false,0.3,2.0,183.24872039300496,183.24872375512476,0.015456374938995765,1.2181884409675099e-6,14562.0,14561.997037368232,0.0,false,-2.8179449600429507e-6,-4.109797714590968e-6,-1.701124574537971e-6,-0.05645612404384811,0.0007815100689185783,-0.055942697009655276,-0.057167311655143944
f2,2021-07-30,4,2,7,0.0,222.0,false,0.3,10.0,183.24872039300496,183.248731692615,0.055459509171036814,4.37102058409811e-6,14562.0,14561.990009898747,0.0,false,-9.462769128276705e-6,-0.000013803403987822094,-5.746247893512191e-6,-0.20169621733686965,0.0026243413049087394,-0.19996226865329933,-0.20439096179161192
f3,2021-08-09,0,2,8,201.0,222.0,false,0.1,0.0,194.51617228816536,194.52202796384384,10.000000000000824,0.00048334863937362,21195.0,21192.230359758298,0.0,false,-0.005507643046200883,-0.008287232687109736,-0.002123586384328746,-215.18231062818117,1.5274530048130448,-212.84128014798145,-194.40128361181252
f3,2021-08-09,0,2,8,201.0,222.0,false,0.1,0.5,194.51617228816536,194.52221013644893,10.034480692552787,0.000485015258956585,21195.0,21192.316066158437,0.0,false,-0.005669109042770515,-0.008566892326967945,-0.0021279381730039404,-214.27060714983133,1.5722329078616895,-211.84998215884113,-193.56514532377633
f3,2021-08-09,0,2,8,201.0,222.0,false,0.1,2.0,194.51617228816536,194.52191708301712,10.000000000002256,0.00048334863937368923,21195.0,21192.269685402764,0.0,false,-0.005404197357336216,-0.008128434050831856,-0.002088710097183366,-214.98033378886208,1.4987640671012437,-212.68421300090372,-194.25382224658807
f3,2021-08-09,0,2,8,201.0,222.0,false,0.1,10.0,194.51617228816536,194.52150910534715,10.000000000001155,0.000483348639373636,21195.0,21192.421194979743,0.0,false,-0.005023138119184978,-0.007545120279786488,-0.001957605251845962,-214.18135968993056,1.3930836383873004,-212.05017902373845,-193.66288024736517
f3,2021-08-09,0,2,8,201.0,222.0,false,0.2,0.0,194.51617228816536,194.52202796384384,10.000000000000824,0.00048334863937362,21195.0,21192.230359758298,0.0,false,-0.005507643046200883,-0.008287232687109736,-0.002123586384328746,-215.18231062818117,1.5274530048130448,-212.84128014798145,-194.40128361181252
f3,2021-08-09,0,2,8,201.0,222.0,false,0.2,0.5,194.51617228816536,194.52221013644893,10.034480692552787,0.000485015258956585,21195.0,21192.316066158437,0.0,false,-0.005669109042770515,-0.008566892326967945,-0.0021279381730039404,-214.27060714983133,1.5722329078616895,-211.84998215884113,-193.56514532377633
f3,2021-08-09,0,2,8,201.0,222.0,false,0.2,2.0,194.51617228816536,194.52191708301712,10.000000000002256,0.00048334863937368923,21195.0,21192.269685402764,0.0,false,-0.005404197357336216,-0.008128434050831856,-0.002088710097183366,-214.98033378886208,1.4987640671012437,-212.68421300090372,-194.25382224658807
f3,2021-08-09,0,2,8,201.0,222.0,false,0.2,10.0,194.51617228816536,194.52150910534715,10.000000000001155,0.000483348639373636,21195.0,21192.421194979743,0.0,false,-0.005023138119184978,-0.007545120279786488,-0.001957605251845962,-214.18135968993056,1.3930836383873004,-212.05017902373845,-193.66288024736517
f3,2021-08-09,0,2,8,201.0,222.0,false,0.3,0.0,194.51617228816536,194.52202796384384,10.000000000000824,0.00048334863937362,21195.0,21192.230359758298,0.0,false,-0.005507643046200883,-0.008287232687109736,-0.002123586384328746,-215.18231062818117,1.5274530048130448,-212.84128014798145,-194.40128361181252
f3,2021-08-09,0,2,8,201.0,222.0,false,0.3,0.5,194.51617228816536,194.52221013644893,10.034480692552787,0.000485015258956585,21195.0,21192.316066158437,0.0,false,-0.005669109042770515,-0.008566892326967945,-0.0021279381730039404,-214.27060714983133,1.5722329078616895,-211.84998215884113,-193.56514532377633
f3,2021-08-09,0,2,8,201.0,222.0,false,0.3,2.0,194.51617228816536,194.52191708301712,10.000000000002256,0.00048334863937368923,21195.0,21192.269685402764,0.0,false,-0.005404197357336216,-0.008128434050831856,-0.002088710097183366,-214.98033378886208,1.4987640671012437,-212.68421300090372,-194.25382224658807
f3,2021-08-09,0,2,8,201.0,222.0,false,0.3,10.0,194.51617228816536,194.52150910534715,10.000000000001155,0.000483348639373636,21195.0,21192.421194979743,0.0,false,-0.005023138119184978,-0.007545120279786488,-0.001957605251845962,-214.18135968993056,1.3930836383873004,-212.05017902373845,-193.66288024736517
f3,2021-08-10,1,3,8,193.0,222.0,false,0.1,0.0,189.1258389827889,189.11248856281986,142.7150337655154,0.008190245840201744,21687.5,21711.89703023575,1.0,true,0.00933568242714955,0.007727022071293277,0.06299814066812814,-653.9755785062991,-2.589095926462808,-656.5235592208867,-647.1745754824574
f3,2021-08-10,1,3,8,193.0,222.0,false,0.1,0.5,189.1258389827889,189.12246259277717,15.000000000001158,0.0008608321377332085,21687.5,21684.173244176625,0.23,false,-0.0012483248260366508,-0.002126206118475693,0.052313141920961925,-647.296926606885,0.34620208508749784,-646.7805387428091,-631.1727136308969
f3,2021-08-10,1,3,8,193.0,222.0,false,0.1,2.0,189.1258389827889,189.12246423739165,15.00000000000134,0.0008608321377332189,21687.5,21684.169471345456,0.23,false,-0.0012477099567433925,-0.0021222217170873137,0.05232072053797765,-647.4573695852745,0.34603156133683416,-646.9411990968952,-631.3171584329598
f3,2021-08-10,1,3,8,193.0,222.0,false,0.1,10.0,189.1258389827889,189.12258321610892,15.000000000001648,0.0008608321377332367,21687.5,21683.797526083712,0.23,false,-0.001367111476554328,-0.0021509530280923173,0.05236067215250273,-649.3645357929876,0.3791455828310669,-648.8167312088007,-633.0218797427747
f3,2021-08-10,1,3,8,193.0,222.0,false,0.2,0.0,189.1258389827889,189.11248856281986,142.7150337655154,0.008190245840201744,21687.5,21711.89703023575,1.0,true,0.00933568242714955,0.007727022071293277,0.06299814066812814,-653.9755785062991,-2.589095926462808,-656.5235592208867,-647.1745754824574
f3,2021-08-10,1,3,8,193.0,222.0,false,0.2,0.5,189.1258389827889,189.12246259277717,15.000000000001158,0.0008608321377332085,21687.5,21684.173244176625,0.23,false,-0.0012483248260366508,-0.002126206118475693,0.052313141920961925,-647.296926606885,0.34620208508749784,-646.7805387428091,-631.1727136308969
f3,2021-08-10,1,3,8,193.0,222.0,false,0.2,2.0,189.1258389827889,189.12246423739165,15.00000000000134,0.0008608321377332189,21687.5,21684.169471345456,0.23,false,-0.0012477099567433925,-0.0021222217170873137,0.05232072053797765,-647.4573695852745,0.34603156133683416,-646.9411990968952,-631.3171584329598
f3,2021-08-10,1,3,8,193.0,222.0,false,0.2,10.0,189.1258389827889,189.12258321610892,15.000000000001648,0.0008608321377332367,21687.5,21683.797526083712,0.23,false,-0.001367111476554328,-0.0021509530280923173,0.05236067215250273,-649.3645357929876,0.3791455828310669,-648.8167312088007,-633.0218797427747
f3,2021-08-10,1,3,8,193.0,222.0,false,0.3,0.0,189.1258389827889,189.11248856281986,142.7150337655154,0.008190245840201744,21687.5,21711.89703023575,1.0,true,0.00933568242714955,0.007727022071293277,0.06299814066812814,-653.9755785062991,-2.589095926462808,-656.5235592208867,-647.1745754824574
f3,2021-08-10,1,3,8,193.0,222.0,false,0.3,0.5,189.1258389827889,189.12246259277717,15.000000000001158,0.0008608321377332085,21687.5,21684.173244176625,0.23,false,-0.0012483248260366508,-0.002126206118475693,0.052313141920961925,-647.296926606885,0.34620208508749784,-646.7805387428091,-631.1727136308969
f3,2021-08-10,1,3,8,193.0,222.0,false,0.3,2.0,189.1258389827889,189.12246423739165,15.00000000000134,0.0008608321377332189,21687.5,21684.169471345456,0.23,false,-0.0012477099567433925,-0.0021222217170873137,0.05232072053797765,-647.4573695852745,0.34603156133683416,-646.9411990968952,-631.3171584329598
f3,2021-08-10,1,3,8,193.0,222.0,false,0.3,10.0,189.1258389827889,189.12258321610892,15.000000000001648,0.0008608321377332367,21687.5,21683.797526083712,0.23,false,-0.001367111476554328,-0.0021509530280923173,0.05236067215250273,-649.3645357929876,0.3791455828310669,-648.8167312088007,-633.0218797427747
f3,2021-08-11,2,3,8,207.0,222.0,false,0.1,0.0,192.24452134454936,192.25553299032694,107.00000000000153,0.005462806963802601,23994.5,23969.042584472663,0.216,false,-0.020371482001792174,-0.022330860526807328,0.1559098010348805,-2390.0665897095155,5.6496910084970295,-2384.0141643285688,-2361.8215065939035
f3,2021-08-11,2,3,8,207.0,222.0,false,0.1,0.5,192.24452134454936,192.25604971462113,107.00000000000058,0.005462806963802551,23994.5,23968.40505988334,0.216,false,-0.020925150425966876,-0.022939040216641615,0.1556684895691376,-2390.4785409551787,5.803241718134814,-2384.26230939064,-2362.073620077866
f3,2021-08-11,2,3,8,207.0,222.0,false,0.1,2.0,192.24452134454936,192.25761263133498,107.00000000000188,0.005462806963802618,23994.5,23966.542712496568,0.205,false,-0.02241181845323581,-0.02477488930676941,0.15489464341342796,-2391.3712670481536,6.215544317697398,-2384.6585883038947,-2362.495843823146
f3,2021-08-11,2,3,8,207.0,222.0,false,0.1,10.0,192.24452134454936,192.2762620238731,165.09554325533972,0.00842883255502832,23994.5,23940.70727742618,0.145,false,-0.04116091194566707,-0.0478481319186983,0.14202476621744609,-2506.114256178266,11.415292912931665,-2492.8443742594804,-2471.790607732974
f3,2021-08-11,2,3,8,207.0,222.0,false,0.2,0.0,192.24452134454936,192.25553299032694,107.00000000000153,0.005462806963802601,23994.5,23969.042584472663,0.216,false,-0.020371482001792174,-0.022330860526807328,0.1559098010348805,-2390.0665897095155,5.6496910084970295,-2384.0141643285688,-2361.8215065939035
f3,2021-08-11,2,3,8,207.0,222.0,false,0.2,0.5,192.24452134454936,192.25604971462113,107.00000000000058,0.005462806963802551,23994.5,23968.40505988334,0.216,false,-0.020925150425966876,-0.022939040216641615,0.1556684895691376,-2390.4785409551787,5.803241718134814,-2384.26230939064,-2362.073620077866
f3,2021-08-11,2,3,8,207.0,222.0,false,0.2,2.0,192.24452134454936,192.25761263133498,107.00000000000188,0.005462806963802618,23994.5,23966.542712496568,0.205,false,-0.02241181845323581,-0.02477488930676941,0.15489464341342796,-2391.3712670481536,6.215544317697398,-2384.6585883038947,-2362.495843823146
f3,2021-08-11,2,3,8,207.0,222.0,false,0.2,10.0,192.24452134454936,192.2762620238731,165.09554325533972,0.00842883255502832,23994.5,23940.70727742618,0.145,false,-0.04116091194566707,-0.0478481319186983,0.14202476621744609,-2506.114256178266,11.415292912931665,-2492.8443742594804,-2471.790607732974
f3,2021-08-11,2,3,8,207.0,222.0,false,0.3,0.0,192.24452134454936,192.25553299032694,107.00000000000153,0.005462806963802601,23994.5,23969.042584472663,0.216,false,-0.020371482001792174,-0.022330860526807328,0.1559098010348805,-2390.0665897095155,5.6496910084970295,-2384.0141643285688,-2361.8215065939035
f3,2021-08-11,2,3,8,207.0,222.0,false,0.3,0.5,192.24452134454936,192.25604971462113,107.00000000000058,0.005462806963802551,23994.5,23968.40505988334,0.216,false,-0.020925150425966876,-0.022939040216641615,0.1556684895691376,-2390.4785409551787,5.803241718134814,-2384.26230939064,-2362.073620077866
f3,2021-08-11,2,3,8,207.0,222.0,false,0.3,2.0,192.24452134454936,192.25761263133498,107.00000000000188,0.005462806963802618,23994.5,23966.542712496568,0.205,false,-0.02241181845323581,-0.02477488930676941,0.15489464341342796,-2391.3712670481536,6.215544317697398,-2384.6585883038947,-2362.495843823146
f3,2021-08-11,2,3,8,207.0,222.0,false,0.3,10.0,192.24452134454936,192.2762620238731,165.09554325533972,0.00842883255502832,23994.5,23940.70727742618,0.145,false,-0.04116091194566707,-0.0478481319186983,0.14202476621744609,-2506.114256178266,11.415292912931665,-2492.8443742594804,-2471.790607732974
f3,2021-08-12,3,3,8,199.0,222.0,false,0.1,0.0,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.1,0.5,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.1,2.0,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.1,10.0,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.2,0.0,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.2,0.5,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.2,2.0,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.2,10.0,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.3,0.0,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.3,0.5,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.3,2.0,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-12,3,3,8,199.0,222.0,false,0.3,10.0,193.07707273341825,193.07707273341825,0.0,0.0,26461.0,26461.0,0.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3,2021-08-13,4,3,8,204.0,222.0,false,0.1,0.0,193.24222103579416,192.4283120859296,30.000000000001457,0.0016979850577315745,21425.0,21433.972158520013,1.0,true,0.7927823335535606,0.3602582479847172,1.0884229591298802,-798.2916340419916,-219.86496717218748,-1027.4407110020857,-1011.1901039061202
f3,2021-08-13,4,3,8,204.0,222.0,false,0.1,0.5,193.24222103579416,192.42832225141996,30.000000000001513,0.0016979850577315777,21425.0,21433.93869988153,1.0,true,0.7927709447967572,0.3602571608479366,1.0884098286500614,-799.1771804542072,-219.86180869030065,-1028.3234017055463,-1012.0145900885208
f3,2021-08-13,4,3,8,204.0,222.0,false,0.1,2.0,193.24222103579416,192.42829480531614,30.00000000000128,0.0016979850577315643,21425.0,21434.041415773,1.0,true,0.7928023735834131,0.36027920590319695,1.0884345663784398,-798.3141688591259,-219.87052494046654,-1027.4685826541713,-1011.2130910540673
