fold,date,kind,sigma,plan,n_candidates,labor_index,chosen,P_robust,recommended,dkW_median,dkW_lo90,dkW_hi90,d_energy_won,d_demand_equiv_won,d_total_won,d_total_mean_won
f3,2021-08-11,3,0.2,move16to17,6,1.0,true,0.995,true,1.6941665089363056,0.42807238159839617,2.6593924093352426,-4694.5289774750845,-469.8488451450021,-5127.2351461050275,-5148.107298025806
f3,2021-08-11,3,0.2,move22to23,6,1.0,false,0.544,false,0.015780122994570434,-0.27335939174569146,0.32791832837923485,-2965.547936547749,-4.3763541104942,-2961.0224102862794,-2946.132598752904
f3,2021-08-12,3,0.05,shift-1,5,1.002154113601149,false,0.338,false,-0.18970473395052068,-0.37753385202247497,1.001347172091601,-3631.670975893242,52.61144621561107,-3618.446360143002,-3510.6220270117446
f3,2021-08-12,3,0.05,move09to08,5,1.0225804013453763,false,0.937,false,1.0029933112679856,-0.008898983367718922,2.062676258712848,-2205.4668772597906,-278.163478324988,-2462.7383274689537,-2533.857317610299
f3,2021-08-12,3,0.05,move10to09,5,1.0,false,0.992,true,1.68976319442433,0.14434744639795555,2.6982319953604885,-2566.787556343259,-468.6276592536808,-2993.7987630787993,-3052.064313991746
f3,2021-08-12,3,0.05,move11to12,5,1.0,false,1.0,true,1.9809607034140981,0.530193501893099,2.983683932590574,-2632.556383376984,-549.3864350801765,-3139.7845831395216,-3192.2748375321753
f3,2021-08-12,3,0.05,move13to12,5,1.0,true,1.0,true,3.743553702518483,1.9868262670333294,6.290590776495159,-3793.4993788852225,-1038.2122268317926,-4797.200492208394,-4827.640008677372
f3,2021-08-12,3,0.1,shift-1,5,1.002154113601149,false,0.347,false,-0.16845550711367707,-0.42879024006724503,0.9860783545169809,-3617.467590394821,46.7183273061931,-3596.391877501216,-3509.7758078937804
f3,2021-08-12,3,0.1,move09to08,5,1.0225804013453763,false,0.929,false,1.0090949691325477,-0.0364158170244707,2.0514525981131255,-2212.4808034966145,-279.85567143942654,-2474.0992514057316,-2530.870628344415
f3,2021-08-12,3,0.1,move10to09,5,1.0,false,0.988,true,1.6976071860011217,0.13207708387684108,2.7089806278650963,-2586.919801446704,-470.8030595843111,-3024.264837548769,-3061.937971044084
f3,2021-08-12,3,0.1,move11to12,5,1.0,false,0.998,true,1.992058945039929,0.5439082552800784,2.963040434725532,-2642.308871525283,-552.4643474244069,-3168.623817169797,-3194.1885249089505
f3,2021-08-12,3,0.1,move13to12,5,1.0,true,1.0,true,3.729723469234571,2.0019673471035206,6.271857102083861,-3798.0826148698234,-1034.3766421343876,-4814.724682783132,-4830.013209056243
f3,2021-08-12,3,0.2,shift-1,5,1.002154113601149,false,0.375,false,-0.11706088946155546,-0.5196442415220034,0.9037963397189912,-3590.9763780933154,32.46488667733804,-3566.391539713585,-3516.4525057189608
f3,2021-08-12,3,0.2,move09to08,5,1.0225804013453763,false,0.924,false,1.013200552710714,-0.06134861669043658,2.021133215860365,-2224.2941550401474,-280.99428661843797,-2472.2701383591057,-2529.7048460994897
f3,2021-08-12,3,0.2,move10to09,5,1.0,false,0.976,true,1.6729626926701258,0.1398161776943681,2.7126966964315407,-2587.4355386584843,-463.9683201005148,-3012.683338857145,-3051.1105128982654
f3,2021-08-12,3,0.2,move11to12,5,1.0,false,0.998,true,1.9882095789551215,0.4845518198882061,3.022002704536075,-2645.1117809232564,-551.396789896887,-3163.4390488943395,-3205.1614923030397
f3,2021-08-12,3,0.2,move13to12,5,1.0,true,1.0,true,3.6857017284606854,1.9649321428026538,6.218230903632179,-3788.6144733665387,-1022.16794602643,-4769.269644930906,-4819.45801276283
f3,2021-08-13,3,0.05,move09to08,5,1.0290781796966162,false,0.967,true,1.0637992179542977,0.04794310440057075,2.1318066214115583,-2201.361305860556,-295.0269831126585,-2497.558633825148,-2566.516093834831
f3,2021-08-13,3,0.05,move10to09,5,1.0,false,0.993,true,1.7661390555200853,0.3785461574979891,2.7868006474189952,-2565.3406343439347,-489.8092313975703,-3049.2324393668723,-3117.5543279758494
f3,2021-08-13,3,0.05,move11to12,5,1.0,false,0.998,true,1.8359468773539334,0.6277574582107803,2.7262961922614872,-2386.7782769252517,-509.1692673194908,-2896.068298162716,-2935.118081122956
f3,2021-08-13,3,0.05,move13to12,5,1.0,false,1.0,true,3.873933960480443,1.9321627659194802,6.110996511272869,-3559.3402669818815,-1074.3710183732428,-4572.515391648098,-4610.878164828265
f3,2021-08-13,3,0.05,move16to17,5,1.0,true,1.0,true,2.010979835048275,0.6395043760669381,2.7113975235922383,-5080.3416031036795,-557.7117409200548,-5640.498862967786,-5601.207009893117
f3,2021-08-13,3,0.1,move09to08,5,1.0290781796966162,false,0.97,true,1.074442540171816,0.08009483122639412,2.202522089580915,-2215.862842788528,-297.97873114098365,-2520.8714874232664,-2576.056656727316
f3,2021-08-13,3,0.1,move10to09,5,1.0,false,0.991,true,1.7751326222529684,0.36537514085221406,2.7590419345437596,-2589.7179238713256,-492.30344723815654,-3068.141893480066,-3122.7186507533274
f3,2021-08-13,3,0.1,move11to12,5,1.0,false,0.999,true,1.8468960378269514,0.6150688145773331,2.7628090678866184,-2387.055681952932,-512.2058344906745,-2910.2304361614115,-2939.90034534075
f3,2021-08-13,3,0.1,move13to12,5,1.0,false,1.0,true,3.892685812504496,1.915887804016053,6.1064584870443,-3556.5388341420717,-1079.5715320012469,-4579.444724201981,-4618.298311228907
f3,2021-08-13,3,0.1,move16to17,5,1.0,true,1.0,true,2.0313166677456422,0.6750004160280099,2.7417843441409273,-5066.631753036834,-563.3518225214581,-5628.304974760268,-5604.7044183732305
f3,2021-08-13,3,0.2,move09to08,5,1.0290781796966162,false,0.972,true,1.0833043001278924,0.1421334808438431,2.1536312178933805,-2229.8934817893505,-300.43639256880215,-2519.7748177236936,-2566.2653707295567
f3,2021-08-13,3,0.2,move10to09,5,1.0,false,0.985,true,1.7619898790357098,0.3719043099737988,2.8349163472818417,-2606.6713364641723,-488.65852645257013,-3088.986710918228,-3107.9160367446298
f3,2021-08-13,3,0.2,move11to12,5,1.0,false,0.997,true,1.8263122913285628,0.5981164835584011,2.8814009865535266,-2404.5913042705397,-506.49727546178804,-2916.6554860719793,-2946.61294333006
f3,2021-08-13,3,0.2,move13to12,5,1.0,false,1.0,true,3.895332496020899,1.8791149253508805,6.129220740374796,-3583.711355141405,-1080.3055455631293,-4600.099450396796,-4632.543736359933
f3,2021-08-13,3,0.2,move16to17,5,1.0,true,1.0,true,2.0279412189221375,0.6205185303268976,2.8294486350425627,-5060.976972974945,-562.4156980477394,-5610.351967765091,-5607.421970224096
f3,2021-08-14,1,0.05,shift-1,2,1.0,false,0.007,false,0.0,0.0,0.0,-117.60894131639981,0.0,-117.60894131639981,-125.57621687171518
f3,2021-08-14,1,0.05,shift+1,2,1.0,false,0.0,false,0.0,-0.9941097714410255,0.0,22.048586528420707,0.0,23.116709675405286,73.32174113690509
f3,2021-08-14,1,0.1,shift-1,2,1.0,false,0.007,false,0.0,0.0,0.0,-115.63603853558729,0.0,-115.63603853558729,-125.57093929060795
f3,2021-08-14,1,0.1,shift+1,2,1.0,false,0.0,false,0.0,-0.9929766981088288,0.0,22.73173919655779,0.0,24.466919699360602,73.19182760433631
f3,2021-08-14,1,0.2,shift-1,2,1.0,false,0.007,false,0.0,0.0,0.0,-118.0345038353122,0.0,-118.0345038353122,-125.26319891910478
f3,2021-08-14,1,0.2,shift+1,2,1.0,false,0.0,false,0.0,-0.9886248499429497,0.0,25.809800797917276,0.0,26.68419064512107,73.06498323268475
f3,2021-08-17,3,0.05,move09to08,3,1.023776634827333,false,0.904,false,1.010288270524896,-0.030032241835466777,2.7922311555780692,-2207.9414732478763,-280.18661369223776,-2466.3413559890323,-2563.6926866925032
f3,2021-08-17,3,0.05,move10to09,3,1.0,true,0.965,true,1.6774377002661964,0.03287960417473957,3.63883336248294,-2589.1678415945,-465.2093888738251,-3017.696095064096,-3110.6991510549497
f3,2021-08-17,3,0.05,move22to23,3,1.0,false,0.56,false,0.007898787845434185,-0.06587531389292849,0.2822003007366405,-3108.621416471403,-2.1905971624670806,-3114.9981316303115,-3048.2543303903053
f3,2021-08-17,3,0.1,move09to08,3,1.023776634827333,false,0.91,false,1.0138318993663944,-0.04783047420133925,2.774602848874595,-2210.5208347793123,-281.1693800909467,-2482.291681746444,-2562.438893076716
f3,2021-08-17,3,0.1,move10to09,3,1.0,true,0.962,true,1.6755444671238848,0.03709317977493072,3.6635161945718813,-2606.6720237195545,-464.6843322156907,-3032.004897732118,-3108.323364028112
f3,2021-08-17,3,0.1,move22to23,3,1.0,false,0.567,false,0.013029813642305044,-0.12376512975204008,0.24011566540871998,-3089.923671246389,-3.6136016501325985,-3088.2294342564446,-3053.7469135448923
f3,2021-08-17,3,0.2,move09to08,3,1.023776634827333,false,0.899,false,1.0151929248518883,-0.09903151467159574,2.7440701986857654,-2221.2114101967077,-281.54683782559033,-2498.8726115937716,-2541.8386718712954
f3,2021-08-17,3,0.2,move10to09,3,1.0,true,0.958,true,1.6669137013586948,0.024694259857301407,3.5963756318873186,-2635.258567984747,-462.29073317681133,-3064.0317131820693,-3105.9660625110937
f3,2021-08-17,3,0.2,move22to23,3,1.0,false,0.532,false,0.01171378606365181,-0.26057913111153824,0.3052391872650444,-3053.430836700324,-3.2486233349861013,-3057.8982751824215,-3043.0498760916144
f4,2021-08-18,3,0.05,move09to08,6,1.0172485023755422,false,0.971,true,2.4839078423399883,0.04440297158856624,3.9559504705411235,-3796.71647862092,-688.8704416089568,-4492.280962096658,-4467.8052758461345
f4,2021-08-18,3,0.05,move10to09,6,1.0,false,0.995,true,3.4103873101497015,0.7619439743629073,5.955892718890614,-4395.959092706435,-945.8140806815172,-5422.152915495059,-5440.373245957052
f4,2021-08-18,3,0.05,move11to12,6,1.0,true,0.993,true,4.375499267725559,2.3335628237235597,7.96093051965437,-4758.70511388981,-1213.4717969158883,-5984.411304551908,-6117.459369358465
f4,2021-08-18,3,0.05,move13to12,6,1.0,false,0.971,true,2.8311207674527594,0.04980228575267065,4.3994337388368345,-5133.930451417117,-785.1641595068986,-5847.655412230655,-5832.381915161207
f4,2021-08-18,3,0.05,move16to17,6,1.0,false,0.77,false,0.2769412909753015,-0.05505821763434824,1.6418575786822074,-4676.619994603395,-76.80505136381694,-4804.0341753969915,-4830.97784132309
f4,2021-08-18,3,0.05,move22to23,6,1.0,false,0.565,false,0.006801920553755281,-0.05785432335131446,0.0912677405469438,-2222.487736825289,-1.8863993002414643,-2228.965782128468,-2222.912329327253
f4,2021-08-18,3,0.1,move09to08,6,1.0172485023755422,false,0.97,true,2.484013457371546,0.08445407163219018,3.9671374903117638,-3803.0512593524304,-688.8997321777088,-4494.032993646617,-4473.174733850339
f4,2021-08-18,3,0.1,move10to09,6,1.0,false,0.993,true,3.420656051644187,0.7913802556472305,5.965627135234105,-4407.382170522557,-948.661944989321,-5429.034672924326,-5440.552233830423
f4,2021-08-18,3,0.1,move11to12,6,1.0,true,0.993,true,4.392117307704595,2.3391187646734197,7.965798771265698,-4761.435423505636,-1218.080533336741,-6000.018299646185,-6123.270380067105
f4,2021-08-18,3,0.1,move13to12,6,1.0,false,0.974,true,2.8386178118353627,0.125321590674956,4.416804732773919,-5114.604153284119,-787.2433398156738,-5851.927357237752,-5835.039110209869
f4,2021-08-18,3,0.1,move16to17,6,1.0,false,0.786,false,0.27299658285789974,-0.09266792904662538,1.6081657498757889,-4680.102456481611,-75.71105231259085,-4814.304936515626,-4838.571937774863
f4,2021-08-18,3,0.1,move22to23,6,1.0,false,0.529,false,0.007127153624566063,-0.12155594273663724,0.1620633926772924,-2211.5926191984645,-1.9765972718796547,-2212.3312751000676,-2223.627814886702
f4,2021-08-18,3,0.2,move09to08,6,1.0172485023755422,false,0.961,true,2.447820647522846,0.07569648179059385,3.949792086982195,-3791.1395243351712,-678.8622595796693,-4501.776011007867,-4458.217404958447
f4,2021-08-18,3,0.2,move10to09,6,1.0,false,0.986,true,3.4531455698240876,0.6927132658802052,5.933014082300118,-4416.654716155551,-957.6723713645468,-5396.387666812422,-5436.50836411132
f4,2021-08-18,3,0.2,move11to12,6,1.0,true,0.994,true,4.398785206020875,2.333133171239955,7.976541897024725,-4767.688628926366,-1219.9297638031226,-6012.779825585732,-6105.477018863563
f4,2021-08-18,3,0.2,move13to12,6,1.0,false,0.971,true,2.8348349263150254,0.22205912776737763,4.468378143330406,-5063.963425721158,-786.1942195647003,-5802.894773208958,-5815.186491090001
f4,2021-08-18,3,0.2,move16to17,6,1.0,false,0.763,false,0.2960210261637144,-0.2256116919934058,1.6720168832776123,-4653.139710701343,-82.09649792273679,-4802.777055680288,-4812.550851001088
f4,2021-08-18,3,0.2,move22to23,6,1.0,false,0.495,false,-0.001425912682947228,-0.24237134713794573,0.2832829727992674,-2190.639772377531,0.3954531174040312,-2191.884305330961,-2202.7747775140915
f4,2021-08-19,3,0.05,move09to08,5,1.0148080611186217,false,0.967,true,2.2916504563849713,0.027684998978520534,3.8867042581304014,-3752.6182876275866,-635.5510599040987,-4409.16888095376,-4388.900406096763
f4,2021-08-19,3,0.05,move10to09,5,1.0,false,0.99,true,3.204968224256689,0.15037925967974958,5.885866197730328,-4416.191497314016,-888.8445208605217,-5314.558821780751,-5392.935551570526
f4,2021-08-19,3,0.05,move11to12,5,1.0,true,0.984,true,4.029870210967488,2.0008520034617434,7.635908830171103,-4603.828610915397,-1117.6173385083166,-5718.4610561486625,-5835.5801318479635
f4,2021-08-19,3,0.05,move13to12,5,1.0,false,0.932,false,2.861206943595718,-0.45392688737131265,4.841811022745554,-5114.121907523815,-793.5080590238791,-5846.308954972661,-5809.275372649145
f4,2021-08-19,3,0.05,move22to23,5,1.0,false,0.544,false,0.003556218187455329,-0.06408688380659414,0.10083483254425653,-2117.841190944504,-0.9862578439876111,-2124.350432406746,-2116.9881799964564
f4,2021-08-19,3,0.1,move09to08,5,1.0148080611186217,false,0.957,true,2.306564821852774,0.02708777655389554,3.9189511327406246,-3759.162657868421,-639.687310593836,-4398.501213732316,-4384.5091466656995
f4,2021-08-19,3,0.1,move10to09,5,1.0,false,0.985,true,3.178593678911497,0.17610469780687912,5.895584367988971,-4431.772229179249,-881.5299802847885,-5307.433590641092,-5388.710616046636
f4,2021-08-19,3,0.1,move11to12,5,1.0,true,0.983,true,4.034420490619993,1.9852544828487098,7.680076441358129,-4618.152020019718,-1118.8792827319448,-5727.30570501313,-5837.287049647369
f4,2021-08-19,3,0.1,move13to12,5,1.0,false,0.932,false,2.8724857401812613,-0.4596802997445678,4.815351728512267,-5108.7398197177945,-796.6360452769364,-5851.214971425907,-5809.382974273812
f4,2021-08-19,3,0.1,move22to23,5,1.0,false,0.526,false,0.004829033893670953,-0.13329491674486463,0.16918087583859287,-2102.2161064441834,-1.339252066511411,-2106.9882775608103,-2110.54237163707
f4,2021-08-19,3,0.2,move09to08,5,1.0148080611186217,false,0.954,true,2.3298219264530076,0.01696300853502495,3.8878073460815465,-3743.6959188588908,-646.1372809363007,-4408.332611107757,-4390.0309262740275
f4,2021-08-19,3,0.2,move10to09,5,1.0,false,0.979,true,3.173906947859976,0.26092287055190866,5.8055522545750735,-4425.57139210426,-880.2301935398332,-5318.967773491158,-5377.953946167683
f4,2021-08-19,3,0.2,move11to12,5,1.0,true,0.982,true,4.056103731548987,1.9826527815518362,7.545474492260289,-4614.419585809812,-1124.8927682162523,-5760.261560784829,-5832.3160055545595
f4,2021-08-19,3,0.2,move13to12,5,1.0,false,0.93,false,2.831626428974232,-0.35874739782546355,4.851176902994768,-5071.1646057342605,-785.304396302187,-5792.418239229505,-5807.261722737309
f4,2021-08-19,3,0.2,move22to23,5,1.0,false,0.507,false,0.002199191893396346,-0.24645690400817272,0.2885776889035341,-2096.613381726619,-0.6099092184352533,-2098.999388830298,-2108.5869955490184
f4,2021-08-20,3,0.05,move09to08,4,1.0155838183008155,false,0.958,true,2.305565385294159,0.01444038504429699,3.92770825733255,-3740.47107551957,-639.4101335215801,-4407.0118969399155,-4381.513019680824
f4,2021-08-20,3,0.05,move10to09,4,1.0,true,0.992,true,3.21391982553088,0.16101731103750724,5.8858400675162175,-4405.968443808921,-891.327098280564,-5323.982204919081,-5380.651307297393
f4,2021-08-20,3,0.05,move16to17,4,1.0,false,0.789,false,0.3382303817964356,-0.051141416998497384,1.9532616405271097,-4576.8381711576985,-93.80255921821147,-4705.461285243112,-4733.236530409622
f4,2021-08-20,3,0.05,move22to23,4,1.0,false,0.566,false,0.004587723546961797,-0.05762034922513663,0.09445626940933914,-2204.654313350153,-1.2723286636907383,-2210.7209498566526,-2206.4710443110075
f4,2021-08-20,3,0.1,move09to08,4,1.0155838183008155,false,0.96,true,2.319205019931232,0.026837236053972906,3.899688251310603,-3757.3411507472993,-643.1928588609283,-4395.33736025398,-4388.118179202818
f4,2021-08-20,3,0.1,move10to09,4,1.0,true,0.985,true,3.2123790019248304,0.1897148219895925,5.857567455247956,-4418.885693879964,-890.8997765338195,-5319.146921076964,-5380.91904373371
f4,2021-08-20,3,0.1,move16to17,4,1.0,false,0.779,false,0.3292225549933647,-0.11281400311961391,1.9318280587718608,-4575.520775010043,-91.30438858482648,-4706.096331223107,-4731.444516492936
f4,2021-08-20,3,0.1,move22to23,4,1.0,false,0.515,false,0.0038579638681852657,-0.11785514114693142,0.14713732517024022,-2214.0421575361374,-1.0699419794433802,-2216.959303860053,-2207.78682733152
f4,2021-08-20,3,0.2,move09to08,4,1.0155838183008155,false,0.952,true,2.3366751924077533,0.022849816122094097,3.941924625278638,-3765.5714680109513,-648.0379200277503,-4395.873503727528,-4388.558192856509
f4,2021-08-20,3,0.2,move10to09,4,1.0,true,0.982,true,3.1860061796320593,0.24573445115916573,5.822882847925518,-4418.987125140681,-883.5857138179576,-5319.881400769393,-5374.766338968349
f4,2021-08-20,3,0.2,move16to17,4,1.0,false,0.764,false,0.35291653469903395,-0.21651265737047964,1.96482751319947,-4574.495103868095,-97.87551895653208,-4711.848174414727,-4734.4469686137845
f4,2021-08-20,3,0.2,move22to23,4,1.0,false,0.514,false,0.007865556831035292,-0.2568675220691944,0.28592939740082235,-2218.253546436452,-2.1813810944737875,-2216.57293337846,-2213.5590348741966
f4,2021-08-21,1,0.05,shift+1,2,1.0,false,0.0,false,0.0,0.0,0.0,532.2905030566433,0.0,533.7622593762167,497.48226960365713
f4,2021-08-21,1,0.05,shift+2,2,1.0,false,0.0,false,-2.949794972284373,-7.3586449968004555,0.0,845.7379499770043,818.0764723135327,1674.8469411669566,1639.7447712397172
f4,2021-08-21,1,0.1,shift+1,2,1.0,false,0.0,false,0.0,0.0,0.0,540.0771906659594,0.0,540.1938328656717,498.7959211493677
f4,2021-08-21,1,0.1,shift+2,2,1.0,false,0.0,false,-2.961702821496754,-7.3498618686133925,0.0,843.8011957855639,821.378915828433,1682.5212796116257,1640.58101477737
f4,2021-08-21,1,0.2,shift+1,2,1.0,false,0.0,false,0.0,0.0,0.0,536.5939945421424,0.0,538.7165243045599,500.08199782305246
f4,2021-08-21,1,0.2,shift+2,2,1.0,false,0.0,false,-2.9717201019008144,-7.215369603215539,0.0,829.9734151141871,824.1570415938259,1680.0434416329035,1638.2022452709925
f4,2021-08-23,2,0.05,shift-1,7,1.0126044587578777,false,0.936,false,2.3779615161386545,-0.06710966334967162,4.017884900593048,-1368.5140114867086,-659.4879938091201,-2006.2059494516693,-1987.508576615805
f4,2021-08-23,2,0.05,move09to08,7,1.0306782531441738,false,0.571,false,0.04757888810416944,-0.3372729912155307,2.688058299102742,-3840.688980613268,-13.19521163422299,-3885.3361937856216,-3933.5549680537447
f4,2021-08-23,2,0.05,move10to09,7,1.0,false,0.818,false,1.908557043515799,-1.3906864414111908,6.169513939604565,-6121.044689761631,-529.3064867350482,-6594.506276911596,-6679.175510484711
f4,2021-08-23,2,0.05,move11to12,7,1.0,false,0.906,false,2.9033669008633467,-0.11804160111409487,8.928215039228764,-5994.379905282461,-805.2004205061014,-6786.7799016281315,-6893.9284408303665
f4,2021-08-23,2,0.05,move13to12,7,1.0,false,0.184,false,-0.4277243037609537,-2.449027072525189,0.2531560630191592,-5792.601609726015,118.62220690970449,-5596.804002042336,-5576.793287031269
f4,2021-08-23,2,0.05,move16to17,7,1.0,false,0.526,false,0.020078474863723272,-0.350438835664103,0.38455555943811665,-6349.7949392103055,-5.568430362205921,-6334.021824589492,-6300.752699352127
f4,2021-08-23,2,0.05,move22to23,7,1.0,false,0.505,false,0.0019781775008738123,-0.38352012341497926,0.39743455874086764,-1979.4992405800685,-0.5486145602423372,-1981.6125335034442,-1986.899959934861
f4,2021-08-23,2,0.1,shift-1,7,1.0126044587578777,false,0.911,false,2.286352895288431,-0.30849372888740445,4.180811272532914,-1370.375991426619,-634.0818696266581,-1968.954981810213,-1968.5831184603214
f4,2021-08-23,2,0.1,move09to08,7,1.0306782531441738,false,0.566,false,0.08053433916802533,-0.7085464633150138,2.5009085645624274,-3826.680640576671,-22.334856729265688,-3879.6336455659102,-3917.97379880084
f4,2021-08-23,2,0.1,move10to09,7,1.0,false,0.791,false,1.8548140278879544,-1.507422155319445,6.317000885904107,-6083.160928833155,-514.4017570675926,-6594.98965582606,-6655.680673993449
f4,2021-08-23,2,0.1,move11to12,7,1.0,false,0.887,false,2.8979544465435794,-0.33558861126966094,8.83644068252739,-5912.838797431975,-803.699366508086,-6766.34552218196,-6863.014105384198
f4,2021-08-23,2,0.1,move13to12,7,1.0,false,0.231,false,-0.49259175235758335,-2.576949610245373,0.5488605844086092,-5783.756083137485,136.61211265383645,-5576.825987395574,-5585.890421072945
f4,2021-08-23,2,0.1,move16to17,7,1.0,false,0.509,false,0.007744127987137972,-0.7617623144071913,0.7125896105225209,-6292.69712118889,-2.1477048284329308,-6299.25361387294,-6281.550127689285
f4,2021-08-23,2,0.1,move22to23,7,1.0,false,0.48,false,-0.017802814906630715,-0.7444666952381865,0.7219763063708157,-1972.5947620404868,4.937314000772251,-1958.947385273107,-1968.6132748726322
f4,2021-08-23,2,0.2,shift-1,7,1.0126044587578777,false,0.872,false,2.1866996162782044,-0.6380449729385375,4.513409494003682,-1342.154419425227,-606.4446935811553,-1924.3890887261728,-1935.6709477520394
f4,2021-08-23,2,0.2,move09to08,7,1.0306782531441738,false,0.575,false,0.18135172687915713,-1.4097629448818907,2.5942186826552978,-3847.1652045983255,-50.29487892115291,-3883.305495630855,-3934.523654140612
f4,2021-08-23,2,0.2,move10to09,7,1.0,false,0.801,false,1.802276724551433,-1.6603824601217212,6.386640598683025,-6076.335319092698,-499.83141160893075,-6660.289191922475,-6679.833440858493
f4,2021-08-23,2,0.2,move11to12,7,1.0,false,0.867,false,2.9675506296136263,-0.6785622639191345,8.947151256294882,-5943.445707530134,-823.000707946179,-6834.762376976074,-6883.080886154668
f4,2021-08-23,2,0.2,move13to12,7,1.0,false,0.301,false,-0.5506041786410236,-3.1189498469888948,1.1131050983233344,-5803.183405328544,152.7008922097772,-5573.425937188724,-5611.800347978828
f4,2021-08-23,2,0.2,move16to17,7,1.0,false,0.499,false,-0.002276695620849978,-1.4344346137369428,1.6294451001652939,-6331.775913983798,0.6314035855157272,-6360.1852912090835,-6346.83417826831
f4,2021-08-23,2,0.2,move22to23,7,1.0,false,0.516,false,0.03529323718207422,-1.4361758017675796,1.4249320487358714,-2004.5083437582969,-9.787991111828584,-2028.1078132298594,-2002.708013880579
f4,2021-08-24,3,0.05,shift-1,7,0.9781237778646852,false,0.555,false,0.023382082804701554,-0.2849249340093948,0.21876221753848307,-690.898371336168,-6.484630964503896,-687.2926949925802,-716.2156451947226
f4,2021-08-24,3,0.05,move09to08,7,1.0126124364489637,false,0.943,false,2.2107863699616956,-0.005783215776858691,3.799739256643836,-3750.8837801232544,-613.1247532693769,-4366.692246106961,-4341.688564301459
f4,2021-08-24,3,0.05,move10to09,7,1.0,false,0.99,true,3.017092629673783,0.10324787732003671,5.719008579666618,-4323.562856680432,-836.7403559628624,-5135.22737127917,-5224.185027763133
f4,2021-08-24,3,0.05,move11to12,7,1.0,true,0.98,true,3.828101086455291,1.8412339550372836,7.125329731264672,-4451.421260105139,-1061.6600346436007,-5458.435160402576,-5567.217929800329
f4,2021-08-24,3,0.05,move13to12,7,1.0,false,0.938,false,2.7045107209272317,-0.6954837697493644,4.9408618663239405,-4970.189752009628,-750.0509732704855,-5639.553574962531,-5617.328832552261
f4,2021-08-24,3,0.05,move16to17,7,1.0,false,0.798,false,0.38344743739797593,-0.05539000103721037,2.0964313020513456,-4726.918147088633,-106.34275597170532,-4891.829868030098,-4923.388939719478
f4,2021-08-24,3,0.05,move22to23,7,1.0,false,0.558,false,0.005305467595661639,-0.0631414043563808,0.11084092130453621,-2041.4181424830238,-1.471383013196828,-2048.888067338152,-2043.8336399625766
f4,2021-08-24,3,0.1,shift-1,7,0.9781237778646852,false,0.542,false,0.016494482226676155,-0.31071773045861023,0.2561349621741328,-683.7101242833887,-4.57446973753152,-684.5548835604708,-714.9320197013402
f4,2021-08-24,3,0.1,move09to08,7,1.0126124364489637,false,0.945,false,2.2180032159906062,-0.004364181831208209,3.8177885541896925,-3760.613117706796,-615.126225234728,-4359.039731496724,-4346.018424219013
f4,2021-08-24,3,0.1,move10to09,7,1.0,false,0.988,true,3.017593678488282,0.12373851035129775,5.725474377970849,-4328.429206436782,-836.8793135007502,-5150.633012984574,-5224.635516473078
f4,2021-08-24,3,0.1,move11to12,7,1.0,true,0.98,true,3.800429686506604,1.8186859165428912,7.135885828080435,-4443.944831738334,-1053.9858330578313,-5461.927045358163,-5566.263621078751
f4,2021-08-24,3,0.1,move13to12,7,1.0,false,0.938,false,2.7035295811005966,-0.5484519485590255,5.011399627156417,-4955.071557545837,-749.7788704918987,-5634.611286722742,-5623.129476563736
f4,2021-08-24,3,0.1,move16to17,7,1.0,false,0.792,false,0.3905594717089116,-0.098544660383142,2.10641537551193,-4739.697176677188,-108.31516015393814,-4901.299765740576,-4929.890308267327
f4,2021-08-24,3,0.1,move22to23,7,1.0,false,0.55,false,0.00918587965341544,-0.12059334427814292,0.1859680881061009,-2040.1468278686093,-2.5475506238805488,-2045.0949860249632,-2049.5586303236087
f4,2021-08-24,3,0.2,shift-1,7,0.9781237778646852,false,0.539,false,0.014320982819398864,-0.38005479072060666,0.33398781312414194,-701.7760653483963,-3.9716859019132844,-705.5104051189202,-726.8010081349519
f4,2021-08-24,3,0.2,move09to08,7,1.0126124364489637,false,0.943,false,2.2176134938923013,-0.02914416201022191,3.8364104362905023,-3761.999160706341,-615.0181423061315,-4353.736010970137,-4346.1297365833225
f4,2021-08-24,3,0.2,move10to09,7,1.0,false,0.975,true,3.020670807005544,0.14145950999531326,5.655059284928572,-4346.882013334287,-837.7327038095375,-5182.344243841664,-5245.573927716395
f4,2021-08-24,3,0.2,move11to12,7,1.0,true,0.979,true,3.7574717142957326,1.755882946573334,7.233534994438685,-4463.068500851443,-1042.0721554313498,-5515.370640940801,-5585.336805802455
f4,2021-08-24,3,0.2,move13to12,7,1.0,false,0.935,false,2.6858233473391806,-0.4347276870691402,4.951352546859753,-4921.6532564708305,-744.8683416620661,-5600.11961630189,-5620.001623876972
f4,2021-08-24,3,0.2,move16to17,7,1.0,false,0.802,false,0.4322128219428123,-0.19755299752402494,2.089964926356336,-4757.1909348194995,-119.8670226188066,-4916.481544896031,-4936.803061065474
f4,2021-08-24,3,0.2,move22to23,7,1.0,false,0.55,false,0.0160027785828305,-0.24875114627580644,0.294354719504389,-2044.3467704039072,-4.4381039269716585,-2043.739925829439,-2057.1903254432223
f4,2021-08-25,3,0.05,shift-1,6,1.0203092592972873,false,0.403,false,-0.03866134848165359,-0.3833156878156402,0.24289983395166512,-464.9256372452139,10.722080645578595,-459.86926812622386,-497.1179465537502
