fold,seed,date,slot,op,observed,y_median,abs_err,s,q0,q1,q2,P00,P01,P02,P10,P11,P12,P20,P21,P22,J00,J01,J02,J10,J11,J12,J20,J21,J22
ar4,2,2021-07-31,63,0,true,25.432555198669434,4.432555198669434,0.014664050075225532,0.4864648994989693,0.2664620504947379,0.24707368691451848,0.994490385055542,0.003055846318602562,0.0024538086727261543,0.0008419708465225995,0.9933182001113892,0.005839817225933075,0.008869374170899391,0.03242742642760277,0.9587031006813049,0.48378464579582214,0.0014865619596093893,0.0011936917435377836,0.00022435327991843224,0.2646816074848175,0.001556089730001986,0.00219138921238482,0.008011964149773121,0.23687033355236053
ar4,2,2021-07-31,64,0,true,25.514434814453125,5.514434814453125,0.014187952445354313,0.48620035010389984,0.27418016333831474,0.23962011793628335,0.9946562051773071,0.0029166091699153185,0.0024271223228424788,0.0008429829031229019,0.9926114678382874,0.006545598618686199,0.00924285501241684,0.03067042864859104,0.9600867033004761,0.48360222578048706,0.0014180565485730767,0.0011800677748396993,0.00023112917551770806,0.2721543610095978,0.0017946731531992555,0.0022147740237414837,0.0073492517694830894,0.23005609214305878
ar4,2,2021-07-31,65,0,true,25.203194618225098,4.203194618225098,0.013425579556496814,0.48604814580176026,0.2809216651658062,0.2330308356322348,0.9949209094047546,0.0027525965124368668,0.002326569054275751,0.0008593470556661487,0.9918659329414368,0.0072747026570141315,0.009557402692735195,0.02765582874417305,0.9627867937088013,0.4835794270038605,0.0013378943549469113,0.0011308244429528713,0.00024140920140780509,0.278636634349823,0.002043621614575386,0.0022271694615483284,0.006444660481065512,0.22435900568962097
ar4,2,2021-07-31,66,0,true,25.495834350585938,4.4958343505859375,0.012503587728133425,0.48604793613776565,0.2864191598200705,0.2275334489531815,0.9952554106712341,0.002580242929980159,0.002164261182770133,0.0008943864377215505,0.9911297559738159,0.007975812070071697,0.009784526191651821,0.02386738732457161,0.9663481116294861,0.4837418794631958,0.001254121889360249,0.0010519347852095962,0.00025616944185458124,0.2838785648345947,0.0022844255436211824,0.0022263070568442345,0.005430629011243582,0.2198765128850937
ar4,2,2021-07-31,67,0,true,26.153383255004883,5.153383255004883,0.011532840289874002,0.4862242955714464,0.29056331698666327,0.22321286145597696,0.99562668800354,0.0024143022019416094,0.001958921318873763,0.000952968024648726,0.9904618859291077,0.008585190400481224,0.009901215322315693,0.019823923707008362,0.970274806022644,0.4840979278087616,0.0011738925240933895,0.0009524752385914326,0.00027689753915183246,0.2877918779850006,0.002494541462510824,0.0022100787609815598,0.004424954764544964,0.21657782793045044
ar4,2,2021-07-31,68,0,true,25.114887237548828,4.114887237548828,0.010590472316835076,0.48658490797970444,0.29339069401612505,0.22002482367679477,0.9960014224052429,0.0022668137680739164,0.0017317706951871514,0.0010422348277643323,0.9899234175682068,0.00903430487960577,0.009893998503684998,0.015959709882736206,0.9741462469100952,0.4846392571926117,0.0011029973393306136,0.0008426534477621317,0.00030578201403841376,0.290434330701828,0.0026505813002586365,0.002176925539970398,0.003511532675474882,0.2143363654613495
ar4,2,2021-07-31,69,0,true,25.377203941345215,4.377203941345215,0.009718397370306775,0.48712190747028217,0.2950488359492738,0.2178295934572816,0.9963504076004028,0.0021469721104949713,0.0015025571919977665,0.001172741991467774,0.9895658493041992,0.00926140509545803,0.009761380963027477,0.012559041380882263,0.9776795506477356,0.48534414172172546,0.001045837183482945,0.0007319285650737584,0.0003460161678958684,0.29197025299072266,0.0027325667906552553,0.0021263177040964365,0.0027357309591025114,0.21296754479408264
ar4,2,2021-07-31,70,0,true,25.150705337524414,4.150705337524414,0.008933373930631205,0.48781643324764445,0.29575183303677477,0.21643204032443464,0.9966514706611633,0.0020616797264665365,0.001286804210394621,0.0013602222315967083,0.9894152879714966,0.009224527515470982,0.009513785131275654,0.009750782512128353,0.9807354807853699,0.4861829876899719,0.001005721278488636,0.0006277242791838944,0.0004022881912533194,0.292621374130249,0.0027281707152724266,0.0020590878557413816,0.0021103816106915474,0.2122625708580017
ar4,2,2021-07-31,71,0,true,26.329068183898926,5.329068183898926,0.00824142069905065,0.48864441527985036,0.2957374733814504,0.21561847464181483,0.9968889355659485,0.002016470767557621,0.0010946677066385746,0.0016283297445625067,0.9894595146179199,0.008912106044590473,0.009171435609459877,0.007543174084275961,0.9832854866981506,0.48712417483329773,0.0009853371884673834,0.0005349032580852509,0.00048155811964534223,0.2926202714443207,0.002635643817484379,0.001977530773729086,0.0016264475416392088,0.21201449632644653
ar4,2,2021-07-31,72,0,true,26.349254608154297,3.349254608154297,0.007650688057765365,0.48958319815574214,0.2952320650801994,0.2151850643567741,0.9970520734786987,0.0020166027825325727,0.0009312332840636373,0.0020129503682255745,0.9896398782730103,0.008347203955054283,0.008760779164731503,0.005872334819287062,0.985366940498352,0.4881399869918823,0.000987294944934547,0.00045591621892526746,0.0005942874704487622,0.2921734154224396,0.0024643621873110533,0.0018851886270567775,0.0012636386090889573,0.21203623712062836
ar4,2,2021-07-31,73,0,true,26.016502380371094,1.9834976196289062,0.0071800150035414845,0.4906194757495541,0.29442434979137033,0.21495652687735856,0.9971342086791992,0.0020681878086179495,0.0007976563647389412,0.002568839117884636,0.9898474812507629,0.00758364237844944,0.008310630917549133,0.004644725006073713,0.987044632434845,0.4892134368419647,0.0010146931745111942,0.00039134573307819664,0.0007563288090750575,0.29143521189689636,0.0022328090853989124,0.0017864243127405643,0.0009984138887375593,0.21217168867588043
ar4,2,2021-07-31,74,0,true,25.35513210296631,4.355132102966309,0.006863328366307542,0.49175622369511984,0.2934482902055606,0.21479586116038263,0.9971283078193665,0.002179245464503765,0.0006925756460987031,0.0033798583317548037,0.9899252653121948,0.006694867741316557,0.007848815992474556,0.003765381872653961,0.9883859157562256,0.49034398794174194,0.0010716574033722281,0.0003405783500056714,0.0009918137220665812,0.29049187898635864,0.0019645974971354008,0.001685893046669662,0.0008087883470579982,0.21230117976665497
ar4,2,2021-07-31,75,0,true,25.421709060668945,4.421709060668945,0.006752132816473022,0.4930216944485437,0.29237231228034943,0.21460636524716392,0.9970259070396423,0.002360705053433776,0.000613406824413687,0.004574273247271776,0.9896664619445801,0.0057592508383095264,0.0073997341096401215,0.003152584657073021,0.9894477128982544,0.491555392742157,0.001163878827355802,0.000302422879030928,0.0013373908586800098,0.28935107588768005,0.0016838455339893699,0.001588030019775033,0.0006765646976418793,0.212341770529747
ar4,2,2021-07-31,76,0,true,25.193713188171387,5.193713188171387,0.0069186479959171265,0.49448083006427623,0.2911915148142725,0.21432803670177236,0.9968155026435852,0.002627238165587187,0.0005573276430368423,0.006346838548779488,0.9888067245483398,0.004846437834203243,0.006983133498579264,0.002742865588515997,0.9902740120887756,0.4929061233997345,0.0012991188559681177,0.00027558780857361853,0.0018481455044820905,0.2879321277141571,0.001411241595633328,0.0014966812450438738,0.0005878729862160981,0.2122434824705124
ar4,2,2021-07-31,77,0,true,24.937806129455566,4.937806129455566,0.007461185741703957,0.49625094165094197,0.2898191171698272,0.21393030922627077,0.9964802861213684,0.002997791161760688,0.0005219377926550806,0.008988693356513977,0.9870030283927917,0.004008278250694275,0.006613734178245068,0.002490848070010543,0.9908953905105591,0.49450427293777466,0.001487656612880528,0.0002590121002867818,0.002605095272883773,0.2860523462295532,0.0011616756673902273,0.0014148781774565578,0.0005328679108060896,0.21198256313800812
ar4,2,2021-07-31,78,0,true,24.569883346557617,3.569883346557617,0.008511066145729274,0.4985242492402904,0.28807285672519356,0.2134032811736688,0.9959989786148071,0.0034954180009663105,0.0005056720110587776,0.012923367321491241,0.9838009476661682,0.0032756931614130735,0.0063016642816364765,0.0023669765796512365,0.9913314580917358,0.49652960896492004,0.001742550521157682,0.0002520897542126477,0.003722871420904994,0.2834063470363617,0.0009436382679268718,0.0013447956880554557,0.0005051204934716225,0.21155336499214172
ar4,2,2021-07-31,79,0,true,24.417211532592773,3.4172115325927734,0.010236655682092533,0.5015973183617461,0.2856540273060091,0.2127490914426744,0.9953461289405823,0.004145843908190727,0.0005080674891360104,0.018741099163889885,0.978598415851593,0.002660522237420082,0.006053175311535597,0.0023548866156488657,0.9915919303894043,0.4992629289627075,0.002079544123262167,0.00025484527577646077,0.005353469867259264,0.2795405685901642,0.0007599888485856354,0.0012878075940534472,0.0005009999731555581,0.2109602838754654
ar4,2,2021-07-31,80,0,true,24.633544921875,3.633544921875,0.01283467563916929,0.5059042186185252,0.28212113451445475,0.2119751162827015,0.9944962859153748,0.004973818548023701,0.0005299749900586903,0.027211757376790047,0.9706279039382935,0.0021603384520858526,0.005871608853340149,0.002449153456836939,0.9916792511940002,0.5031198263168335,0.0025162757374346256,0.0002681165642570704,0.0076770116575062275,0.2738346457481384,0.000609477108810097,0.0012446349719539285,0.0005191595992073417,0.21021132171154022
ar4,2,2021-07-31,81,0,true,24.588183403015137,4.588183403015137,0.01649275718955323,0.5120414983248338,0.27687005256302655,0.21108891401672736,0.9934298396110535,0.005996380932629108,0.0005737789324484766,0.03924064710736275,0.9589952826499939,0.0017640269361436367,0.005758162122219801,0.0026534395292401314,0.9915884137153625,0.5086773037910461,0.0030703959055244923,0.0002937986282631755,0.01086456049233675,0.26551708579063416,0.0004884062800556421,0.0012154842261224985,0.0005601116572506726,0.2093133181333542
ar4,2,2021-07-31,82,0,true,24.034133911132812,4.0341339111328125,0.021306062233634293,0.5207573122752365,0.26914759053033777,0.21009552385658026,0.9921438694000244,0.007212463300675154,0.0006436686962842941,0.055719971656799316,0.9428234100341797,0.0014566576573997736,0.005712492857128382,0.0029786606319248676,0.9913088083267212,0.5166661739349365,0.003755943151190877,0.0003351951891090721,0.01499689556658268,0.25375863909721375,0.00039205586654134095,0.001200169208459556,0.0006258032517507672,0.20826955139636993
ar4,2,2021-07-31,83,0,true,24.668400764465332,3.668400764465332,0.027147117187269032,0.532863218249986,0.25814039123361,0.20899679575813934,0.9906643629074097,0.008589701727032661,0.0007459439220838249,0.0772431269288063,0.9215338826179504,0.0012229932472109795,0.005733047146350145,0.003440400818362832,0.9908265471458435,0.5278885960578918,0.004577136132866144,0.0003974860592279583,0.019939569756388664,0.23788511753082275,0.00031570394639857113,0.0011981885181739926,0.0007190327742137015,0.20707957446575165
ar4,2,2021-07-31,84,0,true,26.02866554260254,5.028665542602539,0.03353467569104396,0.5490263578831218,0.24318127098376863,0.20779275841778144,0.9890590906143188,0.010051682591438293,0.0008892948389984667,0.10371403396129608,0.8952363133430481,0.0010496164904907346,0.00581706315279007,0.0040544732473790646,0.9901284575462341,0.5430194735527039,0.00551863806322217,0.000488246267195791,0.025221310555934906,0.21770471334457397,0.00025524708325974643,0.0012087435461580753,0.0008424901752732694,0.2057415246963501
ar4,2,2021-07-31,85,0,true,26.518287658691406,5.518287658691406,0.0396089990681503,0.5694494366180152,0.22406586378929205,0.20648501149844378,0.9874433875083923,0.011471613310277462,0.0010849075624719262,0.1339930295944214,0.8650810718536377,0.0009259666549041867,0.005960308946669102,0.0048296041786670685,0.9892100691795349,0.5622991323471069,0.0065325042232871056,0.0006178000476211309,0.03002326190471649,0.19383512437343597,0.00020747751113958657,0.001230714493431151,0.0009972408879548311,0.2042570561170578
ar4,2,2021-07-31,86,0,true,25.480684280395508,1.4806842803955078,0.04432312630524393,0.5935530593851581,0.201364882857888,0.2050823208410293,0.9859739542007446,0.012679862789809704,0.0013460974441841245,0.16579197347164154,0.8333633542060852,0.0008446848951280117,0.006156580056995153,0.00575669901445508,0.9880867004394531,0.585227906703949,0.007526172325015068,0.0007989803561940789,0.03338468074798584,0.1678101122379303,0.00017008987197186798,0.0012626057723537087,0.0011805972317233682,0.2026391178369522
ar4,2,2021-07-31,87,0,true,24.976545333862305,0.023454666137695312,0.046826225850963965,0.6198752350173891,0.17651688706246205,0.2036081881960854,0.9848226308822632,0.013490326702594757,0.0016870812978595495,0.1959608495235443,0.8032374382019043,0.0008016536594368517,0.006397085264325142,0.006796001922339201,0.9868069291114807,0.6104671359062195,0.008362319320440292,0.0010457797907292843,0.034590400755405426,0.14178498089313507,0.00014150541392154992,0.0013024989748373628,0.0013837215956300497,0.20092196762561798
ar4,2,2021-07-31,88,0,true,24.737548828125,3.737548828125,0.04681438417173922,0.6463601284194738,0.15153102634940296,0.2021092422073707,0.9841363430023193,0.013743411749601364,0.0021203425712883472,0.22109125554561615,0.7781127095222473,0.00079604476923123,0.006669756956398487,0.00786633137613535,0.9854639172554016,0.6361064314842224,0.008883192203938961,0.0013705047313123941,0.033502183854579926,0.11790821701288223,0.00012062548194080591,0.001348019577562809,0.001589858322404325,0.19917136430740356
ar4,2,2021-07-31,89,0,true,24.181882858276367,3.181882858276367,0.04459498872165568,0.670956606278196,0.12838126395945437,0.20066248788498342,0.9839942455291748,0.013353431597352028,0.0026522870175540447,0.23818357288837433,0.760985791683197,0.0008306123781949282,0.006958796177059412,0.008843367919325829,0.9841977953910828,0.6602174639701843,0.0089595727622509,0.0017795695457607508,0.030578309670090675,0.09769631922245026,0.00010663506691344082,0.0013963694218546152,0.0017745322547852993,0.1974915862083435
ar4,2,2021-07-31,90,0,true,23.810073852539062,2.8100738525390625,0.04084482548205415,0.6921921975445002,0.10843043638305971,0.1993777957977727,0.9843811988830566,0.012341579422354698,0.003277305979281664,0.24514609575271606,0.7539415955543518,0.0009123415220528841,0.007244532462209463,0.009574458003044128,0.9831810593605042,0.6813809275627136,0.008542744442820549,0.0022685255389660597,0.02658129669725895,0.08175021409988403,0.0000989255859167315,0.0014443988911807537,0.0019089343259111047,0.19602446258068085
ar4,2,2021-07-31,91,0,true,23.565820693969727,2.5658206939697266,0.03628450259566307,0.7094066066201776,0.09220189729239792,0.198391902144067,0.9851908087730408,0.010837609879672527,0.003971566911786795,0.24106335639953613,0.7578832507133484,0.0010533968452364206,0.00750376470386982,0.009912014938890934,0.9825841784477234,0.6989008784294128,0.007688272278755903,0.0028174559120088816,0.022226499393582344,0.06987827271223068,0.00009712518658488989,0.0014886861899867654,0.0019664636347442865,0.19493675231933594
ar4,2,2021-07-31,92,0,true,23.26915740966797,2.2691574096679688,0.03148183459416032,0.7226160403806716,0.07953300105873495,0.1978513334179297,0.9862641096115112,0.009046877734363079,0.004688973072916269,0.22630463540554047,0.7724232077598572,0.0012721344828605652,0.007710916455835104,0.009757873602211475,0.9825312495231628,0.7126902937889099,0.006537419278174639,0.0033883273135870695,0.01799868792295456,0.06143313646316528,0.00010117667261511087,0.0015256151091307402,0.0019306082976981997,0.19439511001110077
ar4,2,2021-07-31,93,0,true,22.743674278259277,1.7436742782592773,0.026815637793333735,0.7322145593352616,0.06990116586530348,0.19788460992276669,0.9874423146247864,0.007195008918642998,0.005362566560506821,0.20252999663352966,0.7958763837814331,0.0015935919946059585,0.007840068079531193,0.009100711904466152,0.9830591678619385,0.7230197191238403,0.005268290638923645,0.003926549572497606,0.014157083816826344,0.055632688105106354,0.00011139394337078556,0.0015514289261773229,0.001800890895538032,0.19453229010105133
ar4,2,2021-07-31,94,0,true,22.654772758483887,1.6547727584838867,0.022515171382110566,0.7387282187119126,0.06270185980247334,0.19857024669181556,0.9886131286621094,0.0054733301512897015,0.005913561675697565,0.17254017293453217,0.8254112005233765,0.002048556227236986,0.007868030108511448,0.008027174510061741,0.9841048121452332,0.7303164005279541,0.004043303430080414,0.004368514753878117,0.01081859041005373,0.051754821091890335,0.00012844830052927136,0.0015623565996065736,0.0015939578879624605,0.19541393220424652
ar4,2,2021-07-31,95,0,true,23.22306537628174,2.2230653762817383,0.018703122972510755,0.7426973883993924,0.0573920855531469,0.19991089985705912,0.9897276759147644,0.004004986025393009,0.0062673622742295265,0.1398565173149109,0.8574733734130859,0.00267014279961586,0.007777913007885218,0.006698413286358118,0.9855237007141113,0.735068142414093,0.002974492497742176,0.004654753487557173,0.008026656694710255,0.04921218380331993,0.00015324505511671305,0.0015548894880339503,0.0013390857493504882,0.19701692461967468
ar4,2,2021-08-01,0,0,true,22.006230354309082,1.006230354309082,0.010918174988098883,0.9998081054072827,0.000017669859779800845,0.00017434237790325824,0.9890936613082886,0.003554282244294882,0.007352156098932028,0.7222472429275513,0.27425628900527954,0.0034965018276125193,0.002629349008202553,0.003144928254187107,0.9942256808280945,0.9889037609100342,0.0035535998176783323,0.007350744679570198,0.000012762006917910185,4.846070169151062e-6,6.178269273959813e-8,4.5840695861443237e-7,5.482942810886016e-7,0.0001733356766635552
ar4,2,2021-08-01,1,0,true,22.020499229431152,1.0204992294311523,0.01189534783588897,0.9889169821981341,0.003558994194463594,0.007524142683905666,0.990368127822876,0.0024620280601084232,0.007169831078499556,0.6501528024673462,0.34433290362358093,0.005514292512089014,0.0025106051471084356,0.00237010489217937,0.9951193332672119,0.979391872882843,0.002434741472825408,0.007090367842465639,0.002313890028744936,0.0012254788307473063,0.00001962533497135155,0.000018890150386141613,0.000017833006495493464,0.007487419527024031
ar4,2,2021-08-01,2,0,true,22.13852596282959,1.1385259628295898,0.010400854522231384,0.981724692392163,0.00367805278438027,0.014597411756767542,0.9916062355041504,0.0016817087307572365,0.006712045054882765,0.5627239346504211,0.42874783277511597,0.008528164587914944,0.0023558703251183033,0.0017136159585788846,0.9959304928779602,0.9734843373298645,0.0016509749693796039,0.006589380092918873,0.002069728448987007,0.001576957292854786,0.00003136704253847711,0.000034389609936624765,0.00002501435847079847,0.014538007788360119
ar4,2,2021-08-01,3,0,true,22.576098442077637,1.5760984420776367,0.008642427452286938,0.9755885269260034,0.0032529467753192876,0.021158755698706955,0.9928090572357178,0.0011441555107012391,0.006046881899237633,0.46555036306381226,0.5217989683151245,0.012650649063289165,0.0021742498502135277,0.0011989092454314232,0.9966268539428711,0.9685730338096619,0.0011162249138578773,0.005899268202483654,0.001514410600066185,0.001697384286671877,0.00004115188858122565,0.00004600442116498016,0.000025367426133016124,0.02108738385140896
ar4,2,2021-08-01,4,0,true,23.820459365844727,1.1795406341552734,0.007035415370410192,0.9701334741548635,0.0028389765284373425,0.027027805414036266,0.9939541220664978,0.0007834422285668552,0.00526245404034853,0.3678334057331085,0.6144723296165466,0.017694195732474327,0.001976640662178397,0.000819934532046318,0.9972034692764282,0.964268147945404,0.0007600435637868941,0.00510528264567256,0.001044270466081798,0.0017444726545363665,0.000050233407819177955,0.000053424257203005254,0.00002216102984675672,0.026952220126986504
ar4,2,2021-08-01,5,0,true,24.27217197418213,1.727828025817871,0.005657462068484165,0.9653658647439443,0.0025266771735914517,0.03210773411774426,0.9950083494186401,0.0005455524660646915,0.004446166101843119,0.2792111039161682,0.6976805925369263,0.023108290508389473,0.0017741767223924398,0.0005543517181649804,0.9976714253425598,0.9605470299720764,0.0005266577354632318,0.00429217703640461,0.0007054763264022768,0.0017628136556595564,0.000058387191529618576,0.00005696480002370663,0.000017798978660721332,0.03203297033905983
ar4,2,2021-08-01,6,0,true,24.226452827453613,4.226452827453613,0.004513426912126306,0.961309496749891,0.0023072703188518062,0.03638353549013118,0.9959409236907959,0.0003902675525750965,0.0036688020918518305,0.20610478520393372,0.7657882571220398,0.028106899932026863,0.0015768547309562564,0.00037498923484236,0.9980481863021851,0.9574074745178223,0.0003751679032575339,0.0035268543288111687,0.00047553947661072016,0.0017668806249275804,0.00006485021731350571,0.00005737155152019113,0.0000136434346131864,0.0363125205039978
ar4,2,2021-08-01,7,0,true,23.726835250854492,2.726835250854492,0.003587554889236344,0.9579404039541259,0.00215569185820641,0.039904227804072434,0.9967336654663086,0.0002895313664339483,0.0029767993837594986,0.15028905868530273,0.8177937865257263,0.03191714361310005,0.0013926203828305006,0.0002569377247709781,0.9983505010604858,0.9548114538192749,0.0002773537999019027,0.0028515963349491358,0.00032397688482888043,0.001762911444529891,0.00006880352884763852,0.000055571439588675275,0.000010252901120111346,0.03983840346336365
ar4,2,2021-08-01,8,0,true,22.73778533935547,1.7377853393554688,0.002855350400750467,0.9551909411384258,0.002050518014584668,0.04275880408295052,0.9973828196525574,0.00022466508380603045,0.0023924692068248987,0.1100161001086235,0.8559851050376892,0.03399877995252609,0.0012269750004634261,0.0001805090141715482,0.9985925555229187,0.9526910781860352,0.00021459805429913104,0.0022852648980915546,0.00022559000353794545,0.0017552128992974758,0.00006971511174924672,0.00005246398359304294,7.718349479546305e-6,0.04269862174987793
ar4,2,2021-08-01,9,0,true,22.452900886535645,1.4529008865356445,0.0022884306304149504,0.9529691361240111,0.001977529340365436,0.045053603039832524,0.9978971481323242,0.00018367164011579007,0.0019191981991752982,0.08202303200960159,0.8838257193565369,0.034151241183280945,0.001083067967556417,0.00013154225598555058,0.9987854361534119,0.950965166091919,0.00017503340495750308,0.0018289366271346807,0.00016220295219682157,0.001747791306115687,0.00006753508205292746,0.000048796111514093354,5.926452558924211e-6,0.044998880475759506
ar4,2,2021-08-01,10,0,true,22.55939483642578,1.5593948364257812,0.0018581995750537317,0.9511761773610488,0.0019287511240690947,0.04689535286843238,0.9982925057411194,0.0001591212785569951,0.001548362779431045,0.06301717460155487,0.9044716954231262,0.032511115074157715,0.0009621117496863008,0.0001004901496344246,0.9989374279975891,0.949552059173584,0.00015135237481445074,0.001472765812650323,0.00012154444993939251,0.0017445008270442486,0.00006270584708545357,0.00004511856968747452,4.712520876637427e-6,0.04684552177786827
ar4,2,2021-08-01,11,0,true,22.804476737976074,1.8044767379760742,0.0015386401323667087,0.9497187767701689,0.0019005656577064656,0.048380993441696774,0.9985878467559814,0.00014668043877463788,0.0012655557366088033,0.05033670365810394,0.9201895594596863,0.02947371080517769,0.0008639459265395999,0.00008122016879497096,0.9990548491477966,0.9483775496482849,0.00013930516433902085,0.0012019219575449824,0.00009566821245243773,0.0017488807206973433,0.000056016724556684494,0.00004179856114205904,3.929512331524165e-6,0.04833526536822319
ar4,2,2021-08-01,12,0,true,22.83495044708252,1.8349504470825195,0.0013080342721423222,0.9485150255204644,0.0018921152513939887,0.04959320216926244,0.9988007545471191,0.00014419632498174906,0.0010550705483183265,0.04206680506467819,0.9323610663414001,0.025572113692760468,0.0007876266608946025,0.00006997150921961293,0.9991424083709717,0.9473775029182434,0.00013677237438969314,0.001000750227831304,0.0000795952437329106,0.0017641346203163266,0.00004838538734475151,0.00003906092752004042,3.4701113236224046e-6,0.04955067113041878
ar4,2,2021-08-01,13,0,true,22.455097198486328,2.455097198486328,0.001149709205265026,0.9474961002852069,0.0019043770771531854,0.050599807491153115,0.9989462494850159,0.00015122439072001725,0.0009025229956023395,0.036928411573171616,0.9417225122451782,0.02134905755519867,0.0007319488213397563,0.00006460355507442728,0.9992035031318665,0.9464976787567139,0.00014328451652545482,0.0008551370119675994,0.00007032562280073762,0.001793394796550274,0.00004065665780217387,0.00003703646871144883,3.2689274576114258e-6,0.050559502094984055
ar4,2,2021-08-01,14,0,true,22.640145301818848,1.6401453018188477,0.0010522473814944533,0.9466051196359331,0.0019399482480366714,0.051455298146947825,0.999035120010376,0.00016892197891138494,0.0007960787042975426,0.03412124514579773,0.9486238956451416,0.017254838719964027,0.0006958679878152907,0.00006413042137864977,0.9992400407791138,0.9456916451454163,0.00015990239626262337,0.0007535720942541957,0.00006619345367653295,0.0018402813002467155,0.00003347349411342293,0.000035806093364953995,3.2998498227243545e-6,0.05141619220376015
ar4,2,2021-08-01,15,0,true,22.462393760681152,1.4623937606811523,0.0010095530249145668,0.9457936509279534,0.002003483654334559,0.052203236485866,0.9990729093551636,0.00020028282597195357,0.000726776197552681,0.033192362636327744,0.9532149434089661,0.013592654839158058,0.0006788329337723553,0.0000685046034050174,0.9992526173591614,0.944916844367981,0.00018942623864859343,0.0006873803213238716,0.00006650036084465683,0.0019097506301477551,0.000027232663342147134,0.000035437278711469844,3.576162043827935e-6,0.0521642230451107
ar4,2,2021-08-01,16,0,true,22.381717681884766,1.3817176818847656,0.0010211720937149948,0.9450188858172623,0.0021027527582191397,0.05287883214896283,0.9990609288215637,0.0002507409662939608,0.000688405882101506,0.03394680097699165,0.9555395245552063,0.010513612069189548,0.000681062345393002,0.00007862484926590696,0.9992402791976929,0.9441313743591309,0.00023695493291597813,0.0006505565252155066,0.00007138173532439396,0.0020092634949833155,0.000022107527911430225,0.000036013781937072054,4.1575904106139205e-6,0.05283866077661514
ar4,2,2021-08-01,17,0,true,23.39731216430664,2.3973121643066406,0.0010931533774964919,0.9442388189490885,0.0022503762920678128,0.05351132141140624,0.9989935755729675,0.000329211528878659,0.0006772223277948797,0.03639506921172142,0.9555585980415344,0.008046379312872887,0.0007037991308607161,0.00009658341878093779,0.9991995692253113,0.9432885050773621,0.0003108542878180742,0.0006394595839083195,0.00008190259541152045,0.0021503663156181574,0.000018107381038134918,0.0000376612224499695,5.168306870473316e-6,0.0534684918820858
ar4,2,2021-08-01,18,0,true,23.251627922058105,3.2516279220581055,0.0012396791416904307,0.943408055434702,0.002466389088112919,0.054126060340422555,0.9988586902618408,0.00044962100218981504,0.0006916473503224552,0.04072699323296547,0.9531322121620178,0.006140813231468201,0.0007495786412619054,0.00012621321366168559,0.9991242289543152,0.9423313736915588,0.00042417607619427145,0.0006525056669488549,0.00010044860391644761,0.0023507948499172926,0.000015145634279178921,0.000040571736462879926,6.831423888797872e-6,0.05407865718007088
ar4,2,2021-08-01,19,0,true,23.05590534210205,1.9440946578979492,0.001485616617173946,0.9424723883857951,0.002781802212666662,0.054746310403061216,0.9986351132392883,0.0006328842137008905,0.0007320125587284565,0.047300469130277634,0.9479908347129822,0.0047086975537240505,0.0008225520141422749,0.0001740421139402315,0.9990034699440002,0.9411860108375549,0.0005964759038761258,0.0006899016443639994,0.00013158055662643164,0.002637122990563512,0.000013098665476718452,0.00004503168383962475,9.528162991045974e-6,0.054691750556230545
ar4,2,2021-08-01,20,0,true,23.362747192382812,0.6372528076171875,0.0018699318907238194,0.9413627344183624,0.0032431268227810506,0.05539475117711845,0.9982907176017761,0.0009089764789678156,0.0008003358379937708,0.056629013270139694,0.9397177696228027,0.003653137944638729,0.0009288709261454642,0.00025077888858504593,0.9988203644752502,0.9397536516189575,0.0008556765387766063,0.0007534062606282532,0.00018365509458817542,0.003047624137252569,0.000011847590940305963,0.00005145457180333324,0.000013891833987145219,0.05532940477132797
ar4,2,2021-08-01,21,0,true,23.109661102294922,2.109661102294922,0.0024494655162925483,0.9399886647006497,0.0039171925991468015,0.056094651967214304,0.9977816939353943,0.0013182132970541716,0.0009000487043522298,0.0693495124578476,0.9277650117874146,0.0028854901902377605,0.0010771247325465083,0.0003733851481229067,0.9985494017601013,0.9379035234451294,0.0012391055934131145,0.0008460356621071696,0.00027165538631379604,0.0036342341918498278,0.000011303020983177703,0.00006042094173608348,0.000020944911739206873,0.056013286113739014
ar4,2,2021-08-01,22,0,true,22.143805503845215,1.1438055038452148,0.0033016585093719186,0.9382355150883086,0.0048942845769488486,0.056870626722229645,0.9970543384552002,0.0019099939381703734,0.0010355589911341667,0.08614534139633179,0.9115220308303833,0.0023325805086642504,0.0012787842424586415,0.0005675047868862748,0.9981537461280823,0.9354718923568726,0.0017920243553817272,0.0009715983760543168,0.00042161985766142607,0.004461248405277729,0.000011416314009693451,0.00007272525544976816,0.000032274350814986974,0.05676562711596489
ar4,2,2021-08-01,23,0,true,22.1391658782959,1.1391658782958984,0.004523447413703252,0.9359662969363853,0.006285547341576603,0.05774863970873412,0.9960519671440125,0.0027366008143872023,0.001211504451930523,0.107603058218956,0.8904590010643005,0.0019379201112315059,0.001548506086692214,0.0008693728013895452,0.9975820779800415,0.9322710037231445,0.0025613659527152777,0.0011339272605255246,0.0006763440906070173,0.005597022362053394,0.00001218088891619118,0.00008942412387114018,0.00005020509706810117,0.057609010487794876
